Time,RTO
2020-06-03 16:00:00-04:00,13771.02
2020-06-03 17:00:00-04:00,14556.17
2020-06-03 18:00:00-04:00,14903.3
2020-06-03 19:00:00-04:00,14739.47
2020-06-03 20:00:00-04:00,14627.35
2020-06-03 21:00:00-04:00,13991.53
2020-06-03 22:00:00-04:00,12882.74
2020-06-03 23:00:00-04:00,11746.46
2020-06-04 00:00:00-04:00,10860.67
2020-06-04 01:00:00-04:00,10500.0
2020-06-04 02:00:00-04:00,10118.86
2020-06-04 03:00:00-04:00,9943.52
2020-06-04 04:00:00-04:00,9986.79
2020-06-04 05:00:00-04:00,10140.38
2020-06-04 06:00:00-04:00,10998.46
2020-06-04 07:00:00-04:00,11884.76
2020-06-04 08:00:00-04:00,12406.58
2020-06-04 09:00:00-04:00,12675.34
2020-06-04 10:00:00-04:00,12968.76
2020-06-04 11:00:00-04:00,13443.51
2020-06-04 12:00:00-04:00,14072.73
2020-06-04 13:00:00-04:00,14703.12
2020-06-04 14:00:00-04:00,15153.99
2020-06-04 15:00:00-04:00,15603.26
2020-06-04 16:00:00-04:00,16202.72
2020-06-04 17:00:00-04:00,16759.39
2020-06-04 18:00:00-04:00,16751.08
2020-06-04 19:00:00-04:00,16431.99
2020-06-04 20:00:00-04:00,16159.18
2020-06-04 21:00:00-04:00,15504.52
2020-06-04 22:00:00-04:00,14266.17
2020-06-04 23:00:00-04:00,13011.48
2020-06-05 00:00:00-04:00,12047.3
2020-06-05 01:00:00-04:00,11388.09
2020-06-05 02:00:00-04:00,10949.62
2020-06-05 03:00:00-04:00,10967.39
2020-06-05 04:00:00-04:00,11041.93
2020-06-05 05:00:00-04:00,11440.22
2020-06-05 06:00:00-04:00,12046.83
2020-06-05 07:00:00-04:00,12956.15
2020-06-05 08:00:00-04:00,13671.71
2020-06-05 09:00:00-04:00,14086.76
2020-06-05 10:00:00-04:00,14306.96
2020-06-05 11:00:00-04:00,14559.1
2020-06-05 12:00:00-04:00,14807.14
2020-06-05 13:00:00-04:00,14805.28
2020-06-05 14:00:00-04:00,14834.54
2020-06-05 15:00:00-04:00,15194.1
2020-06-05 16:00:00-04:00,15765.81
2020-06-05 17:00:00-04:00,16388.02
2020-06-05 18:00:00-04:00,16548.57
2020-06-05 19:00:00-04:00,16275.13
2020-06-05 20:00:00-04:00,15948.61
2020-06-05 21:00:00-04:00,15418.94
2020-06-05 22:00:00-04:00,14356.41
2020-06-05 23:00:00-04:00,13220.77
2020-06-06 00:00:00-04:00,12270.92
2020-06-06 01:00:00-04:00,11594.01
2020-06-06 02:00:00-04:00,11160.57
2020-06-06 03:00:00-04:00,10882.03
2020-06-06 04:00:00-04:00,10785.1
2020-06-06 05:00:00-04:00,10839.56
2020-06-06 06:00:00-04:00,11126.68
2020-06-06 07:00:00-04:00,11695.54
2020-06-06 08:00:00-04:00,12384.6
2020-06-06 09:00:00-04:00,13183.95
2020-06-06 10:00:00-04:00,13697.44
2020-06-06 11:00:00-04:00,14253.06
2020-06-06 12:00:00-04:00,14909.67
2020-06-06 13:00:00-04:00,15482.79
2020-06-06 14:00:00-04:00,16056.56
2020-06-06 15:00:00-04:00,16071.6
2020-06-06 16:00:00-04:00,15669.86
2020-06-06 17:00:00-04:00,15944.51
2020-06-06 18:00:00-04:00,15975.15
2020-06-06 19:00:00-04:00,15549.53
2020-06-06 20:00:00-04:00,15068.82
2020-06-06 21:00:00-04:00,14413.26
2020-06-06 22:00:00-04:00,13113.45
2020-06-06 23:00:00-04:00,11880.61
2020-06-07 00:00:00-04:00,11055.91
2020-06-07 01:00:00-04:00,10473.41
2020-06-07 02:00:00-04:00,9771.8
2020-06-07 03:00:00-04:00,9668.57
2020-06-07 04:00:00-04:00,9560.89
2020-06-07 05:00:00-04:00,9461.96
2020-06-07 06:00:00-04:00,9784.83
2020-06-07 07:00:00-04:00,9981.27
2020-06-07 08:00:00-04:00,10086.49
2020-06-07 09:00:00-04:00,10293.78
2020-06-07 10:00:00-04:00,10804.7
2020-06-07 11:00:00-04:00,10920.2
2020-06-07 12:00:00-04:00,11179.03
2020-06-07 13:00:00-04:00,11176.99
2020-06-07 14:00:00-04:00,11106.21
2020-06-07 15:00:00-04:00,11098.02
2020-06-07 16:00:00-04:00,11465.6
2020-06-07 17:00:00-04:00,12172.64
2020-06-07 18:00:00-04:00,12622.14
2020-06-07 19:00:00-04:00,12656.66
2020-06-07 20:00:00-04:00,12620.65
2020-06-07 21:00:00-04:00,12224.04
2020-06-07 22:00:00-04:00,11329.57
2020-06-07 23:00:00-04:00,10399.78
2020-06-08 00:00:00-04:00,9917.28
2020-06-08 01:00:00-04:00,9744.69
2020-06-08 02:00:00-04:00,9742.05
2020-06-08 03:00:00-04:00,9626.69
2020-06-08 04:00:00-04:00,9774.47
2020-06-08 05:00:00-04:00,9960.06
2020-06-08 06:00:00-04:00,10582.55
2020-06-08 07:00:00-04:00,11007.54
2020-06-08 08:00:00-04:00,11269.74
2020-06-08 09:00:00-04:00,11247.78
2020-06-08 10:00:00-04:00,11279.03
2020-06-08 11:00:00-04:00,11646.75
2020-06-08 12:00:00-04:00,11951.05
2020-06-08 13:00:00-04:00,12205.78
2020-06-08 14:00:00-04:00,12437.37
2020-06-08 15:00:00-04:00,12832.98
2020-06-08 16:00:00-04:00,13369.93
2020-06-08 17:00:00-04:00,14299.62
2020-06-08 18:00:00-04:00,14748.89
2020-06-08 19:00:00-04:00,14539.86
2020-06-08 20:00:00-04:00,14144.7
2020-06-08 21:00:00-04:00,13549.61
2020-06-08 22:00:00-04:00,12404.2
2020-06-08 23:00:00-04:00,11398.64
2020-06-09 00:00:00-04:00,10775.42
2020-06-09 01:00:00-04:00,10656.22
2020-06-09 02:00:00-04:00,10402.27
2020-06-09 03:00:00-04:00,10265.09
2020-06-09 04:00:00-04:00,10398.3
2020-06-09 05:00:00-04:00,10633.44
2020-06-09 06:00:00-04:00,10958.76
2020-06-09 07:00:00-04:00,11785.02
2020-06-09 08:00:00-04:00,12597.13
2020-06-09 09:00:00-04:00,12528.39
2020-06-09 10:00:00-04:00,12664.96
2020-06-09 11:00:00-04:00,13027.8
2020-06-09 12:00:00-04:00,13173.44
2020-06-09 13:00:00-04:00,13199.37
2020-06-09 14:00:00-04:00,13527.9
2020-06-09 15:00:00-04:00,14214.79
2020-06-09 16:00:00-04:00,14933.49
2020-06-09 17:00:00-04:00,15642.08
2020-06-09 18:00:00-04:00,15742.24
2020-06-09 19:00:00-04:00,15453.58
2020-06-09 20:00:00-04:00,15102.01
2020-06-09 21:00:00-04:00,14501.66
2020-06-09 22:00:00-04:00,13339.47
2020-06-09 23:00:00-04:00,12145.7
2020-06-10 00:00:00-04:00,11552.98
2020-06-10 01:00:00-04:00,11464.62
2020-06-10 02:00:00-04:00,11291.05
2020-06-10 03:00:00-04:00,11065.27
2020-06-10 04:00:00-04:00,11133.81
2020-06-10 05:00:00-04:00,11493.72
2020-06-10 06:00:00-04:00,12042.99
2020-06-10 07:00:00-04:00,12800.24
2020-06-10 08:00:00-04:00,12774.14
2020-06-10 09:00:00-04:00,12753.76
2020-06-10 10:00:00-04:00,12919.06
2020-06-10 11:00:00-04:00,13197.17
2020-06-10 12:00:00-04:00,13586.29
2020-06-10 13:00:00-04:00,14030.39
2020-06-10 14:00:00-04:00,14502.03
2020-06-10 15:00:00-04:00,14936.92
2020-06-10 16:00:00-04:00,15452.4
2020-06-10 17:00:00-04:00,15895.17
2020-06-10 18:00:00-04:00,15783.73
2020-06-10 19:00:00-04:00,15437.2
2020-06-10 20:00:00-04:00,15119.37
2020-06-10 21:00:00-04:00,14526.92
2020-06-10 22:00:00-04:00,13426.47
2020-06-10 23:00:00-04:00,12496.67
2020-06-11 00:00:00-04:00,12004.17
2020-06-11 01:00:00-04:00,11584.79
2020-06-11 02:00:00-04:00,11496.66
2020-06-11 03:00:00-04:00,11398.91
2020-06-11 04:00:00-04:00,11525.78
2020-06-11 05:00:00-04:00,11714.44
2020-06-11 06:00:00-04:00,12250.65
2020-06-11 07:00:00-04:00,13212.17
2020-06-11 08:00:00-04:00,14075.59
2020-06-11 09:00:00-04:00,14642.31
2020-06-11 10:00:00-04:00,15040.77
2020-06-11 11:00:00-04:00,15232.88
2020-06-11 12:00:00-04:00,15382.53
2020-06-11 13:00:00-04:00,15449.85
2020-06-11 14:00:00-04:00,15402.52
2020-06-11 15:00:00-04:00,15298.88
2020-06-11 16:00:00-04:00,15377.21
2020-06-11 17:00:00-04:00,15619.9
2020-06-11 18:00:00-04:00,15484.1
2020-06-11 19:00:00-04:00,15136.46
2020-06-11 20:00:00-04:00,14829.36
2020-06-11 21:00:00-04:00,14342.47
2020-06-11 22:00:00-04:00,13411.16
2020-06-11 23:00:00-04:00,12578.15
2020-06-12 00:00:00-04:00,12161.75
2020-06-12 01:00:00-04:00,11759.37
2020-06-12 02:00:00-04:00,11496.74
2020-06-12 03:00:00-04:00,11480.64
2020-06-12 04:00:00-04:00,11525.64
2020-06-12 05:00:00-04:00,11821.06
2020-06-12 06:00:00-04:00,12192.34
2020-06-12 07:00:00-04:00,12857.16
2020-06-12 08:00:00-04:00,13230.66
2020-06-12 09:00:00-04:00,13539.2
2020-06-12 10:00:00-04:00,13785.62
2020-06-12 11:00:00-04:00,14092.44
2020-06-12 12:00:00-04:00,14356.46
2020-06-12 13:00:00-04:00,14655.53
2020-06-12 14:00:00-04:00,14949.76
2020-06-12 15:00:00-04:00,15282.03
2020-06-12 16:00:00-04:00,15742.92
2020-06-12 17:00:00-04:00,16168.45
2020-06-12 18:00:00-04:00,16293.5
2020-06-12 19:00:00-04:00,15834.85
2020-06-12 20:00:00-04:00,15238.75
2020-06-12 21:00:00-04:00,14617.68
2020-06-12 22:00:00-04:00,13407.14
2020-06-12 23:00:00-04:00,12152.36
2020-06-13 00:00:00-04:00,11135.25
2020-06-13 01:00:00-04:00,10386.94
2020-06-13 02:00:00-04:00,9882.71
2020-06-13 03:00:00-04:00,9562.92
2020-06-13 04:00:00-04:00,9441.82
2020-06-13 05:00:00-04:00,9362.62
2020-06-13 06:00:00-04:00,9591.56
2020-06-13 07:00:00-04:00,9869.01
2020-06-13 08:00:00-04:00,10095.99
2020-06-13 09:00:00-04:00,10223.97
2020-06-13 10:00:00-04:00,10518.65
2020-06-13 11:00:00-04:00,10706.96
2020-06-13 12:00:00-04:00,10846.43
2020-06-13 13:00:00-04:00,10951.34
2020-06-13 14:00:00-04:00,11127.54
2020-06-13 15:00:00-04:00,11373.94
2020-06-13 16:00:00-04:00,11780.29
2020-06-13 17:00:00-04:00,12442.32
2020-06-13 18:00:00-04:00,12790.55
2020-06-13 19:00:00-04:00,12639.52
2020-06-13 20:00:00-04:00,12447.27
2020-06-13 21:00:00-04:00,12099.0
2020-06-13 22:00:00-04:00,11246.08
2020-06-13 23:00:00-04:00,10439.26
2020-06-14 00:00:00-04:00,9877.71
2020-06-14 01:00:00-04:00,9131.18
2020-06-14 02:00:00-04:00,8804.91
2020-06-14 03:00:00-04:00,8638.27
2020-06-14 04:00:00-04:00,8604.13
2020-06-14 05:00:00-04:00,8792.51
2020-06-14 06:00:00-04:00,8951.62
2020-06-14 07:00:00-04:00,9326.03
2020-06-14 08:00:00-04:00,9552.86
2020-06-14 09:00:00-04:00,9520.52
2020-06-14 10:00:00-04:00,9672.12
2020-06-14 11:00:00-04:00,9870.16
2020-06-14 12:00:00-04:00,10001.53
2020-06-14 13:00:00-04:00,10179.96
2020-06-14 14:00:00-04:00,10326.62
2020-06-14 15:00:00-04:00,10607.14
2020-06-14 16:00:00-04:00,11243.7
2020-06-14 17:00:00-04:00,12170.79
2020-06-14 18:00:00-04:00,12680.36
2020-06-14 19:00:00-04:00,12682.29
2020-06-14 20:00:00-04:00,12588.76
2020-06-14 21:00:00-04:00,12202.57
2020-06-14 22:00:00-04:00,11268.0
2020-06-14 23:00:00-04:00,10319.55
2020-06-15 00:00:00-04:00,9916.64
2020-06-15 01:00:00-04:00,9478.4
2020-06-15 02:00:00-04:00,9469.49
2020-06-15 03:00:00-04:00,9436.06
2020-06-15 04:00:00-04:00,9616.18
2020-06-15 05:00:00-04:00,9843.33
2020-06-15 06:00:00-04:00,10510.8
2020-06-15 07:00:00-04:00,11156.41
2020-06-15 08:00:00-04:00,11470.62
2020-06-15 09:00:00-04:00,11421.92
2020-06-15 10:00:00-04:00,11458.74
2020-06-15 11:00:00-04:00,11658.16
2020-06-15 12:00:00-04:00,12011.77
2020-06-15 13:00:00-04:00,12351.33
2020-06-15 14:00:00-04:00,12461.89
2020-06-15 15:00:00-04:00,12574.45
2020-06-15 16:00:00-04:00,12917.49
2020-06-15 17:00:00-04:00,13499.52
2020-06-15 18:00:00-04:00,13814.87
2020-06-15 19:00:00-04:00,13676.9
2020-06-15 20:00:00-04:00,13442.51
2020-06-15 21:00:00-04:00,12971.73
2020-06-15 22:00:00-04:00,11886.2
2020-06-15 23:00:00-04:00,10863.11
2020-07-31 00:00:00-04:00,15038.31
2020-07-31 01:00:00-04:00,14730.1
2020-07-31 02:00:00-04:00,14394.0
2020-07-31 03:00:00-04:00,14257.64
2020-07-31 04:00:00-04:00,14196.12
2020-07-31 05:00:00-04:00,14316.53
2020-07-31 06:00:00-04:00,14867.53
2020-07-31 07:00:00-04:00,15384.02
2020-07-31 08:00:00-04:00,15810.68
2020-07-31 09:00:00-04:00,16160.17
2020-07-31 10:00:00-04:00,16466.92
2020-07-31 11:00:00-04:00,16939.26
2020-07-31 12:00:00-04:00,17352.69
2020-07-31 13:00:00-04:00,17948.65
2020-07-31 14:00:00-04:00,18444.16
2020-07-31 15:00:00-04:00,19035.46
2020-07-31 16:00:00-04:00,19712.85
2020-07-31 17:00:00-04:00,20283.47
2020-07-31 18:00:00-04:00,20271.16
2020-07-31 19:00:00-04:00,19562.95
2020-07-31 20:00:00-04:00,18848.47
2020-07-31 21:00:00-04:00,17957.59
2020-07-31 22:00:00-04:00,16547.83
2020-07-31 23:00:00-04:00,15113.27
2020-08-01 00:00:00-04:00,13940.05
2020-08-01 01:00:00-04:00,13413.67
2020-08-01 02:00:00-04:00,13215.08
2020-08-01 03:00:00-04:00,13128.18
2020-08-01 04:00:00-04:00,12960.27
2020-08-01 05:00:00-04:00,12960.16
2020-08-01 06:00:00-04:00,13263.65
2020-08-01 07:00:00-04:00,13721.45
2020-08-01 08:00:00-04:00,13975.78
2020-08-01 09:00:00-04:00,14379.27
2020-08-01 10:00:00-04:00,15148.17
2020-08-01 11:00:00-04:00,15995.83
2020-08-01 12:00:00-04:00,16787.96
2020-08-01 13:00:00-04:00,17427.65
2020-08-01 14:00:00-04:00,18020.29
2020-08-01 15:00:00-04:00,18651.25
2020-08-01 16:00:00-04:00,19367.34
2020-08-01 17:00:00-04:00,20009.44
2020-08-01 18:00:00-04:00,20162.14
2020-08-01 19:00:00-04:00,19510.16
2020-08-01 20:00:00-04:00,18958.45
2020-08-01 21:00:00-04:00,18222.45
2020-08-01 22:00:00-04:00,17023.32
2020-08-01 23:00:00-04:00,15713.29
2020-08-02 00:00:00-04:00,14595.45
2020-08-02 01:00:00-04:00,14121.17
2020-08-02 02:00:00-04:00,14012.51
2020-08-02 03:00:00-04:00,13876.37
2020-08-02 04:00:00-04:00,13701.73
2020-08-02 05:00:00-04:00,13652.45
2020-08-02 06:00:00-04:00,13850.52
2020-08-02 07:00:00-04:00,14436.92
2020-08-02 08:00:00-04:00,15134.84
2020-08-02 09:00:00-04:00,15639.88
2020-08-02 10:00:00-04:00,16305.52
2020-08-02 11:00:00-04:00,16698.53
2020-08-02 12:00:00-04:00,17390.57
2020-08-02 13:00:00-04:00,17496.78
2020-08-02 14:00:00-04:00,17927.02
2020-08-02 15:00:00-04:00,18482.38
2020-08-02 16:00:00-04:00,18851.62
2020-08-02 17:00:00-04:00,19182.73
2020-08-02 18:00:00-04:00,19236.33
2020-08-02 19:00:00-04:00,19081.18
2020-08-02 20:00:00-04:00,19023.64
2020-08-02 21:00:00-04:00,18478.98
2020-08-02 22:00:00-04:00,17453.64
2020-08-02 23:00:00-04:00,16648.54
2020-08-03 00:00:00-04:00,16267.16
2020-08-03 01:00:00-04:00,15768.77
2020-08-03 02:00:00-04:00,15575.1
2020-08-03 03:00:00-04:00,15392.54
2020-08-03 04:00:00-04:00,15507.42
2020-08-03 05:00:00-04:00,16078.74
2020-08-03 06:00:00-04:00,16924.85
2020-08-03 07:00:00-04:00,17603.89
2020-08-03 08:00:00-04:00,18245.68
2020-08-03 09:00:00-04:00,18790.21
2020-08-03 10:00:00-04:00,19309.27
2020-08-03 11:00:00-04:00,19864.52
2020-08-03 12:00:00-04:00,20431.42
2020-08-03 13:00:00-04:00,21008.57
2020-08-03 14:00:00-04:00,21423.39
2020-08-03 15:00:00-04:00,21899.41
2020-08-03 16:00:00-04:00,22323.66
2020-08-03 17:00:00-04:00,22824.23
2020-08-03 18:00:00-04:00,22715.67
2020-08-03 19:00:00-04:00,22014.91
2020-08-03 20:00:00-04:00,21295.74
2020-08-03 21:00:00-04:00,20107.46
2020-08-03 22:00:00-04:00,18369.28
2020-08-03 23:00:00-04:00,16914.94
2020-08-04 00:00:00-04:00,15783.62
2020-08-04 01:00:00-04:00,15181.0
2020-08-04 02:00:00-04:00,15052.4
2020-08-04 03:00:00-04:00,14821.55
2020-08-04 04:00:00-04:00,14860.84
2020-08-04 05:00:00-04:00,15170.12
2020-08-04 06:00:00-04:00,15539.36
2020-08-04 07:00:00-04:00,16326.42
2020-08-04 08:00:00-04:00,17234.11
2020-08-04 09:00:00-04:00,17882.95
2020-08-04 10:00:00-04:00,18657.25
2020-08-04 11:00:00-04:00,19403.67
2020-08-04 12:00:00-04:00,19744.97
2020-08-04 13:00:00-04:00,20005.2
2020-08-04 14:00:00-04:00,19545.29
2020-08-04 15:00:00-04:00,18802.89
2020-08-04 16:00:00-04:00,17842.79
2020-08-04 17:00:00-04:00,17130.8
2020-08-04 18:00:00-04:00,16488.82
2020-08-04 19:00:00-04:00,15756.54
2020-08-04 20:00:00-04:00,15298.59
2020-08-04 21:00:00-04:00,14694.43
2020-08-04 22:00:00-04:00,13709.67
2020-08-04 23:00:00-04:00,12742.42
2020-08-05 00:00:00-04:00,12460.66
2020-08-05 01:00:00-04:00,12248.09
2020-08-05 02:00:00-04:00,12129.04
2020-08-05 03:00:00-04:00,12020.92
2020-08-05 04:00:00-04:00,12138.66
2020-08-05 05:00:00-04:00,12329.26
2020-08-05 06:00:00-04:00,12968.45
2020-08-05 07:00:00-04:00,13784.15
2020-08-05 08:00:00-04:00,14476.23
2020-08-05 09:00:00-04:00,15167.49
2020-08-05 10:00:00-04:00,15937.31
2020-08-05 11:00:00-04:00,16825.15
2020-08-05 12:00:00-04:00,17482.66
2020-08-05 13:00:00-04:00,18031.71
2020-08-05 14:00:00-04:00,18437.62
2020-08-05 15:00:00-04:00,18830.92
2020-08-05 16:00:00-04:00,19295.17
2020-08-05 17:00:00-04:00,19704.29
2020-08-05 18:00:00-04:00,19573.35
2020-08-05 19:00:00-04:00,18826.89
2020-08-05 20:00:00-04:00,18181.97
2020-08-05 21:00:00-04:00,17107.72
2020-08-05 22:00:00-04:00,15640.32
2020-08-05 23:00:00-04:00,14312.78
2020-08-06 00:00:00-04:00,13161.82
2020-08-06 01:00:00-04:00,12553.76
2020-08-06 02:00:00-04:00,12218.72
2020-08-06 03:00:00-04:00,11887.34
2020-08-06 04:00:00-04:00,11838.77
2020-08-06 05:00:00-04:00,12196.46
2020-08-06 06:00:00-04:00,12613.22
2020-08-06 07:00:00-04:00,13084.2
2020-08-06 08:00:00-04:00,13658.85
2020-08-06 09:00:00-04:00,14053.65
2020-08-06 10:00:00-04:00,14517.29
2020-08-06 11:00:00-04:00,15097.54
2020-08-06 12:00:00-04:00,15534.52
2020-08-06 13:00:00-04:00,16057.5
2020-08-06 14:00:00-04:00,16245.47
2020-08-06 15:00:00-04:00,16520.77
2020-08-06 16:00:00-04:00,16918.4
2020-08-06 17:00:00-04:00,17522.25
2020-08-06 18:00:00-04:00,17639.48
2020-08-06 19:00:00-04:00,17134.38
2020-08-06 20:00:00-04:00,16721.01
2020-08-06 21:00:00-04:00,15902.08
2020-08-06 22:00:00-04:00,14535.4
2020-08-06 23:00:00-04:00,13262.35
2020-08-07 00:00:00-04:00,12296.85
2020-08-07 01:00:00-04:00,11892.46
2020-08-07 02:00:00-04:00,11711.24
2020-08-07 03:00:00-04:00,11487.38
2020-08-07 04:00:00-04:00,11541.41
2020-08-07 05:00:00-04:00,12004.33
2020-08-07 06:00:00-04:00,12639.66
2020-08-07 07:00:00-04:00,13075.36
2020-08-07 08:00:00-04:00,13829.14
2020-08-07 09:00:00-04:00,14265.13
2020-08-07 10:00:00-04:00,14457.44
2020-08-07 11:00:00-04:00,14524.54
2020-08-07 12:00:00-04:00,14944.42
2020-08-07 13:00:00-04:00,15531.0
2020-08-07 14:00:00-04:00,15894.4
2020-08-07 15:00:00-04:00,16065.71
2020-08-07 16:00:00-04:00,16353.06
2020-08-07 17:00:00-04:00,16706.18
2020-08-07 18:00:00-04:00,16698.11
2020-08-07 19:00:00-04:00,16314.28
2020-08-07 20:00:00-04:00,16067.21
2020-08-07 21:00:00-04:00,15382.19
2020-08-07 22:00:00-04:00,14250.12
2020-08-07 23:00:00-04:00,13143.42
2020-08-08 00:00:00-04:00,12479.11
2020-08-08 01:00:00-04:00,11920.95
2020-08-08 02:00:00-04:00,11765.46
2020-08-08 03:00:00-04:00,11525.0
2020-08-08 04:00:00-04:00,11449.46
2020-08-08 05:00:00-04:00,11605.22
2020-08-08 06:00:00-04:00,12124.48
2020-08-08 07:00:00-04:00,12254.47
2020-08-08 08:00:00-04:00,12821.37
2020-08-08 09:00:00-04:00,13321.57
2020-08-08 10:00:00-04:00,13623.02
2020-08-08 11:00:00-04:00,13817.72
2020-08-08 12:00:00-04:00,14233.22
2020-08-08 13:00:00-04:00,14843.73
2020-08-08 14:00:00-04:00,15549.81
2020-08-08 15:00:00-04:00,16300.04
2020-08-08 16:00:00-04:00,17091.57
2020-08-08 17:00:00-04:00,17768.87
2020-08-08 18:00:00-04:00,17968.1
2020-08-08 19:00:00-04:00,17438.18
2020-08-08 20:00:00-04:00,17070.71
2020-08-08 21:00:00-04:00,16337.85
2020-08-08 22:00:00-04:00,15238.4
2020-08-08 23:00:00-04:00,14318.3
2020-08-09 00:00:00-04:00,13525.49
2020-08-09 01:00:00-04:00,13196.84
2020-08-09 02:00:00-04:00,12978.44
2020-08-09 03:00:00-04:00,12659.66
2020-08-09 04:00:00-04:00,12514.45
2020-08-09 05:00:00-04:00,12533.94
2020-08-09 06:00:00-04:00,12690.48
2020-08-09 07:00:00-04:00,13199.49
2020-08-09 08:00:00-04:00,13627.77
2020-08-09 09:00:00-04:00,13974.46
2020-08-09 10:00:00-04:00,14770.46
2020-08-09 11:00:00-04:00,16062.66
2020-08-09 12:00:00-04:00,17190.63
2020-08-09 13:00:00-04:00,17793.13
2020-08-09 14:00:00-04:00,18222.6
2020-08-09 15:00:00-04:00,18891.81
2020-08-09 16:00:00-04:00,19629.65
2020-08-09 17:00:00-04:00,20320.58
2020-08-09 18:00:00-04:00,20409.18
2020-08-09 19:00:00-04:00,19904.21
2020-08-09 20:00:00-04:00,19517.82
2020-08-09 21:00:00-04:00,18594.72
2020-08-09 22:00:00-04:00,17152.72
2020-08-09 23:00:00-04:00,15724.34
2020-08-10 00:00:00-04:00,15310.13
2020-08-10 01:00:00-04:00,14940.48
2020-08-10 02:00:00-04:00,14424.51
2020-08-10 03:00:00-04:00,14165.7
2020-08-10 04:00:00-04:00,14201.27
2020-08-10 05:00:00-04:00,14706.77
2020-08-10 06:00:00-04:00,15444.12
2020-08-10 07:00:00-04:00,16345.57
2020-08-10 08:00:00-04:00,16943.11
2020-08-10 09:00:00-04:00,17665.08
2020-08-10 10:00:00-04:00,18648.26
2020-08-10 11:00:00-04:00,19742.05
2020-08-10 12:00:00-04:00,20807.08
2020-08-10 13:00:00-04:00,21619.35
2020-08-10 14:00:00-04:00,22122.32
2020-08-10 15:00:00-04:00,22633.72
2020-08-10 16:00:00-04:00,23144.92
2020-08-10 17:00:00-04:00,23695.64
2020-08-10 18:00:00-04:00,23473.44
2020-08-10 19:00:00-04:00,22744.5
2020-08-10 20:00:00-04:00,22079.21
2020-08-10 21:00:00-04:00,20750.44
2020-08-10 22:00:00-04:00,19612.91
2020-08-10 23:00:00-04:00,18160.51
2020-08-11 00:00:00-04:00,17167.79
2020-08-11 01:00:00-04:00,16336.99
2020-08-11 02:00:00-04:00,15694.37
2020-08-11 03:00:00-04:00,15304.02
2020-08-11 04:00:00-04:00,15286.16
2020-08-11 05:00:00-04:00,15742.6
2020-08-11 06:00:00-04:00,16638.32
2020-08-11 07:00:00-04:00,17687.23
2020-08-11 08:00:00-04:00,18510.73
2020-08-11 09:00:00-04:00,19179.11
2020-08-11 10:00:00-04:00,20089.73
