Time,NYISO
2013-08-18 11:00:00-04:00,18645.0
2013-08-18 12:00:00-04:00,19078.0
2013-08-18 13:00:00-04:00,19376.0
2013-08-18 14:00:00-04:00,19515.0
2013-08-18 15:00:00-04:00,19528.0
2013-08-18 16:00:00-04:00,19628.0
2013-08-18 17:00:00-04:00,19726.0
2013-08-18 18:00:00-04:00,19628.0
2013-08-18 19:00:00-04:00,19559.0
2013-08-18 20:00:00-04:00,19975.0
2013-08-18 21:00:00-04:00,19659.0
2013-08-18 22:00:00-04:00,18633.0
2013-08-18 23:00:00-04:00,17453.0
2013-08-19 00:00:00-04:00,16367.0
2013-08-19 01:00:00-04:00,15599.0
2013-08-19 02:00:00-04:00,15105.0
2013-08-19 03:00:00-04:00,14878.0
2013-08-19 04:00:00-04:00,14934.0
2013-08-19 05:00:00-04:00,15641.0
2013-08-19 06:00:00-04:00,16760.0
2013-08-19 07:00:00-04:00,18288.0
2013-08-19 08:00:00-04:00,19762.0
2013-08-19 09:00:00-04:00,21037.0
2013-08-19 10:00:00-04:00,22140.0
2013-08-19 11:00:00-04:00,22824.0
2013-08-19 12:00:00-04:00,23245.0
2013-08-19 13:00:00-04:00,23544.0
2013-08-19 14:00:00-04:00,23635.0
2013-08-19 15:00:00-04:00,23600.0
2013-08-19 16:00:00-04:00,23722.0
2013-08-19 17:00:00-04:00,23565.0
2013-08-19 18:00:00-04:00,22899.0
2013-08-19 19:00:00-04:00,22328.0
2013-08-19 20:00:00-04:00,22407.0
2013-08-19 21:00:00-04:00,21749.0
2013-08-19 22:00:00-04:00,20280.0
2013-08-19 23:00:00-04:00,18752.0
2013-08-20 00:00:00-04:00,17412.0
2013-08-20 01:00:00-04:00,16508.0
2013-08-20 02:00:00-04:00,15847.0
2013-08-20 03:00:00-04:00,15507.0
2013-08-20 04:00:00-04:00,15487.0
2013-08-20 05:00:00-04:00,16035.0
2013-08-20 06:00:00-04:00,17180.0
2013-08-20 07:00:00-04:00,18730.0
2013-08-20 08:00:00-04:00,20398.0
2013-08-20 09:00:00-04:00,21799.0
2013-08-20 10:00:00-04:00,23037.0
2013-08-20 11:00:00-04:00,24049.0
2013-08-20 12:00:00-04:00,24741.0
2013-08-20 13:00:00-04:00,25464.0
2013-08-20 14:00:00-04:00,26000.0
2013-08-20 15:00:00-04:00,26343.0
2013-08-20 16:00:00-04:00,26469.0
2013-08-20 17:00:00-04:00,26344.0
2013-08-20 18:00:00-04:00,25567.0
2013-08-20 19:00:00-04:00,24714.0
2013-08-20 20:00:00-04:00,24616.0
2013-08-20 21:00:00-04:00,23811.0
2013-08-20 22:00:00-04:00,22306.0
2013-08-20 23:00:00-04:00,20496.0
2013-08-21 00:00:00-04:00,18916.0
2013-08-21 01:00:00-04:00,17833.0
2013-08-21 02:00:00-04:00,17054.0
2013-08-21 03:00:00-04:00,16612.0
2013-08-21 04:00:00-04:00,16468.0
2013-08-21 05:00:00-04:00,17049.0
2013-08-21 06:00:00-04:00,18132.0
2013-08-21 07:00:00-04:00,19684.0
2013-08-21 08:00:00-04:00,21379.0
2013-08-21 09:00:00-04:00,22970.0
2013-08-21 10:00:00-04:00,24321.0
2013-08-21 11:00:00-04:00,25456.0
2013-08-21 12:00:00-04:00,26183.0
2013-08-21 13:00:00-04:00,26925.0
2013-08-21 14:00:00-04:00,27487.0
2013-08-21 15:00:00-04:00,27841.0
2013-08-21 16:00:00-04:00,27873.0
2013-08-21 17:00:00-04:00,27569.0
2013-08-21 18:00:00-04:00,26735.0
2013-08-21 19:00:00-04:00,25833.0
2013-08-21 20:00:00-04:00,25719.0
2013-08-21 21:00:00-04:00,24885.0
2013-08-21 22:00:00-04:00,23303.0
2013-08-21 23:00:00-04:00,21362.0
2013-08-22 00:00:00-04:00,19834.0
2013-08-22 01:00:00-04:00,18764.0
2013-08-22 02:00:00-04:00,18025.0
2013-08-22 03:00:00-04:00,17581.0
2013-08-22 04:00:00-04:00,17535.0
2013-08-22 05:00:00-04:00,18187.0
2013-08-22 06:00:00-04:00,19398.0
2013-08-22 07:00:00-04:00,21033.0
2013-08-22 08:00:00-04:00,22642.0
2013-08-22 09:00:00-04:00,23621.0
2013-08-22 10:00:00-04:00,24375.0
2013-08-22 11:00:00-04:00,25099.0
2013-08-22 12:00:00-04:00,25617.0
2013-08-22 13:00:00-04:00,26138.0
2013-08-22 14:00:00-04:00,26343.0
2013-08-22 15:00:00-04:00,26102.0
2013-08-22 16:00:00-04:00,25887.0
2013-08-22 17:00:00-04:00,25827.0
2013-08-22 18:00:00-04:00,25136.0
2013-08-22 19:00:00-04:00,24425.0
2013-08-22 20:00:00-04:00,24481.0
2013-08-22 21:00:00-04:00,23682.0
2013-08-22 22:00:00-04:00,22256.0
2013-08-22 23:00:00-04:00,20540.0
2013-08-23 00:00:00-04:00,19000.0
2013-08-23 01:00:00-04:00,17936.0
2013-08-23 02:00:00-04:00,17190.0
2013-08-23 03:00:00-04:00,16721.0
2013-08-23 04:00:00-04:00,16667.0
2013-08-23 05:00:00-04:00,17199.0
2013-08-23 06:00:00-04:00,18204.0
2013-08-23 07:00:00-04:00,19592.0
2013-08-23 08:00:00-04:00,21061.0
2013-08-23 09:00:00-04:00,22251.0
2013-08-23 10:00:00-04:00,22987.0
2013-08-23 11:00:00-04:00,23536.0
2013-08-23 12:00:00-04:00,23896.0
2013-08-23 13:00:00-04:00,24134.0
2013-08-23 14:00:00-04:00,24304.0
2013-08-23 15:00:00-04:00,24123.0
2013-08-23 16:00:00-04:00,23819.0
2013-08-23 17:00:00-04:00,23378.0
2013-08-23 18:00:00-04:00,22603.0
2013-08-23 19:00:00-04:00,21787.0
2013-08-23 20:00:00-04:00,21698.0
2013-08-23 21:00:00-04:00,20973.0
2013-08-23 22:00:00-04:00,19708.0
2013-08-23 23:00:00-04:00,18236.0
2013-08-24 00:00:00-04:00,16961.0
2013-08-24 01:00:00-04:00,15986.0
2013-08-24 02:00:00-04:00,15297.0
2013-08-24 03:00:00-04:00,14850.0
2013-08-24 04:00:00-04:00,14596.0
2013-08-24 05:00:00-04:00,14636.0
2013-08-24 06:00:00-04:00,14829.0
2013-08-24 07:00:00-04:00,15495.0
2013-08-24 08:00:00-04:00,16763.0
2013-08-24 09:00:00-04:00,17927.0
2013-08-24 10:00:00-04:00,18801.0
2013-08-24 11:00:00-04:00,19352.0
2013-08-24 12:00:00-04:00,19649.0
2013-08-24 13:00:00-04:00,19850.0
2013-08-24 14:00:00-04:00,20039.0
2013-08-24 15:00:00-04:00,20199.0
2013-08-24 16:00:00-04:00,20379.0
2013-08-24 17:00:00-04:00,20444.0
2013-08-24 18:00:00-04:00,20120.0
2013-08-24 19:00:00-04:00,19598.0
2013-08-24 20:00:00-04:00,19812.0
2013-08-24 21:00:00-04:00,19281.0
2013-08-24 22:00:00-04:00,18333.0
2013-08-24 23:00:00-04:00,17178.0
2013-08-25 00:00:00-04:00,16014.0
2013-08-25 01:00:00-04:00,15192.0
2013-08-25 02:00:00-04:00,14532.0
2013-08-25 03:00:00-04:00,14198.0
2013-08-25 04:00:00-04:00,14030.0
2013-08-25 05:00:00-04:00,14038.0
2013-08-25 06:00:00-04:00,14088.0
2013-08-25 07:00:00-04:00,14582.0
2013-08-25 08:00:00-04:00,15808.0
2013-08-25 09:00:00-04:00,17008.0
2013-08-25 10:00:00-04:00,18028.0
2013-08-25 11:00:00-04:00,18857.0
2013-08-25 12:00:00-04:00,19506.0
2013-08-25 13:00:00-04:00,19939.0
2013-08-25 14:00:00-04:00,20302.0
2013-08-25 15:00:00-04:00,20647.0
2013-08-25 16:00:00-04:00,20980.0
2013-08-25 17:00:00-04:00,21075.0
2013-08-25 18:00:00-04:00,20723.0
2013-08-25 19:00:00-04:00,20409.0
2013-08-25 20:00:00-04:00,20808.0
2013-08-25 21:00:00-04:00,20240.0
2013-08-25 22:00:00-04:00,19176.0
2013-08-25 23:00:00-04:00,17993.0
2013-08-26 00:00:00-04:00,16885.0
2013-08-26 01:00:00-04:00,16106.0
2013-08-26 02:00:00-04:00,15600.0
2013-08-26 03:00:00-04:00,15371.0
2013-08-26 04:00:00-04:00,15496.0
2013-08-26 05:00:00-04:00,16204.0
2013-08-26 06:00:00-04:00,17552.0
2013-08-26 07:00:00-04:00,18997.0
2013-08-26 08:00:00-04:00,20349.0
2013-08-26 09:00:00-04:00,21261.0
2013-08-26 10:00:00-04:00,22105.0
2013-08-26 11:00:00-04:00,22806.0
2013-08-26 12:00:00-04:00,23432.0
2013-08-26 13:00:00-04:00,24022.0
2013-08-26 14:00:00-04:00,24348.0
2013-08-26 15:00:00-04:00,24399.0
2013-08-26 16:00:00-04:00,24268.0
2013-08-26 17:00:00-04:00,24178.0
2013-08-26 18:00:00-04:00,23745.0
2013-08-26 19:00:00-04:00,23609.0
2013-08-26 20:00:00-04:00,23668.0
2013-08-26 21:00:00-04:00,22871.0
2013-08-26 22:00:00-04:00,21487.0
2013-08-26 23:00:00-04:00,19855.0
2013-08-27 00:00:00-04:00,18512.0
2013-08-27 01:00:00-04:00,17586.0
2013-08-27 02:00:00-04:00,16966.0
2013-08-27 03:00:00-04:00,16644.0
2013-08-27 04:00:00-04:00,16670.0
2013-08-27 05:00:00-04:00,17337.0
2013-08-27 06:00:00-04:00,18714.0
2013-08-27 07:00:00-04:00,20261.0
2013-08-27 08:00:00-04:00,21623.0
2013-08-27 09:00:00-04:00,22662.0
2013-08-27 10:00:00-04:00,23621.0
2013-08-27 11:00:00-04:00,24497.0
2013-08-27 12:00:00-04:00,25195.0
2013-08-27 13:00:00-04:00,25887.0
2013-08-27 14:00:00-04:00,26429.0
2013-08-27 15:00:00-04:00,26802.0
2013-08-27 16:00:00-04:00,27047.0
2013-08-27 17:00:00-04:00,27095.0
2013-08-27 18:00:00-04:00,26413.0
2013-08-27 19:00:00-04:00,25688.0
2013-08-27 20:00:00-04:00,25744.0
2013-08-27 21:00:00-04:00,24776.0
2013-08-27 22:00:00-04:00,23117.0
2013-08-27 23:00:00-04:00,21252.0
2013-08-28 00:00:00-04:00,19633.0
2013-08-28 01:00:00-04:00,18468.0
2013-08-28 02:00:00-04:00,17697.0
2013-08-28 03:00:00-04:00,17218.0
2013-08-28 04:00:00-04:00,17143.0
2013-08-28 05:00:00-04:00,17747.0
2013-08-28 06:00:00-04:00,19130.0
2013-08-28 07:00:00-04:00,20794.0
2013-08-28 08:00:00-04:00,22417.0
2013-08-28 09:00:00-04:00,23914.0
2013-08-28 10:00:00-04:00,25242.0
2013-08-28 11:00:00-04:00,26331.0
2013-08-28 12:00:00-04:00,26907.0
2013-08-28 13:00:00-04:00,27081.0
2013-08-28 14:00:00-04:00,27015.0
2013-08-28 15:00:00-04:00,26754.0
2013-08-28 16:00:00-04:00,26548.0
2013-08-28 17:00:00-04:00,26321.0
2013-08-28 18:00:00-04:00,25644.0
2013-08-28 19:00:00-04:00,25198.0
2013-08-28 20:00:00-04:00,25341.0
2013-08-28 21:00:00-04:00,24451.0
2013-08-28 22:00:00-04:00,22791.0
2013-08-28 23:00:00-04:00,20894.0
2013-08-29 00:00:00-04:00,19287.0
2013-08-29 01:00:00-04:00,18174.0
2013-08-29 02:00:00-04:00,17456.0
2013-08-29 03:00:00-04:00,17038.0
2013-08-29 04:00:00-04:00,16980.0
2013-08-29 05:00:00-04:00,17619.0
2013-08-29 06:00:00-04:00,18965.0
2013-08-29 07:00:00-04:00,20434.0
2013-08-29 08:00:00-04:00,21730.0
2013-08-29 09:00:00-04:00,22756.0
2013-08-29 10:00:00-04:00,23586.0
2013-08-29 11:00:00-04:00,24221.0
2013-08-29 12:00:00-04:00,24706.0
2013-08-29 13:00:00-04:00,25229.0
2013-08-29 14:00:00-04:00,25587.0
2013-08-29 15:00:00-04:00,25768.0
2013-08-29 16:00:00-04:00,25806.0
2013-08-29 17:00:00-04:00,25543.0
2013-08-29 18:00:00-04:00,24764.0
2013-08-29 19:00:00-04:00,24143.0
2013-08-29 20:00:00-04:00,24110.0
2013-08-29 21:00:00-04:00,23176.0
2013-08-29 22:00:00-04:00,21595.0
2013-08-29 23:00:00-04:00,19871.0
2013-08-30 00:00:00-04:00,18403.0
2013-08-30 01:00:00-04:00,17352.0
2013-08-30 02:00:00-04:00,16648.0
2013-08-30 03:00:00-04:00,16291.0
2013-08-30 04:00:00-04:00,16218.0
2013-08-30 05:00:00-04:00,16846.0
2013-08-30 06:00:00-04:00,18127.0
2013-08-30 07:00:00-04:00,19500.0
2013-08-30 08:00:00-04:00,20916.0
2013-08-30 09:00:00-04:00,22158.0
2013-08-30 10:00:00-04:00,23196.0
2013-08-30 11:00:00-04:00,24212.0
2013-08-30 12:00:00-04:00,24967.0
2013-08-30 13:00:00-04:00,25565.0
2013-08-30 14:00:00-04:00,26081.0
2013-08-30 15:00:00-04:00,26304.0
2013-08-30 16:00:00-04:00,26538.0
2013-08-30 17:00:00-04:00,26309.0
2013-08-30 18:00:00-04:00,25397.0
2013-08-30 19:00:00-04:00,24768.0
2013-08-30 20:00:00-04:00,24819.0
2013-08-30 21:00:00-04:00,23942.0
2013-08-30 22:00:00-04:00,22487.0
2013-08-30 23:00:00-04:00,20981.0
2013-08-31 00:00:00-04:00,19567.0
2013-08-31 01:00:00-04:00,18511.0
2013-08-31 02:00:00-04:00,17784.0
2013-08-31 03:00:00-04:00,17283.0
2013-08-31 04:00:00-04:00,17016.0
2013-08-31 05:00:00-04:00,17052.0
2013-08-31 06:00:00-04:00,17437.0
2013-08-31 07:00:00-04:00,18059.0
2013-08-31 08:00:00-04:00,19274.0
2013-08-31 09:00:00-04:00,20598.0
2013-08-31 10:00:00-04:00,21723.0
2013-08-31 11:00:00-04:00,22671.0
2013-08-31 12:00:00-04:00,23399.0
2013-08-31 13:00:00-04:00,23962.0
2013-08-31 14:00:00-04:00,24316.0
2013-08-31 15:00:00-04:00,24475.0
2013-08-31 16:00:00-04:00,24484.0
2013-08-31 17:00:00-04:00,24073.0
2013-08-31 18:00:00-04:00,23665.0
2013-08-31 19:00:00-04:00,23483.0
2013-08-31 20:00:00-04:00,23668.0
2013-08-31 21:00:00-04:00,23046.0
2013-08-31 22:00:00-04:00,21999.0
2013-08-31 23:00:00-04:00,20699.0
2014-07-01 00:00:00-04:00,19334.0
2014-07-01 01:00:00-04:00,18148.0
2014-07-01 02:00:00-04:00,17418.0
2014-07-01 03:00:00-04:00,17021.0
2014-07-01 04:00:00-04:00,17018.0
2014-07-01 05:00:00-04:00,17503.0
2014-07-01 06:00:00-04:00,18854.0
2014-07-01 07:00:00-04:00,20937.0
2014-07-01 08:00:00-04:00,22681.0
2014-07-01 09:00:00-04:00,24397.0
2014-07-01 10:00:00-04:00,25999.0
2014-07-01 11:00:00-04:00,27272.0
2014-07-01 12:00:00-04:00,28030.0
2014-07-01 13:00:00-04:00,28714.0
2014-07-01 14:00:00-04:00,29147.0
2014-07-01 15:00:00-04:00,29300.0
2014-07-01 16:00:00-04:00,29337.0
2014-07-01 17:00:00-04:00,29088.0
2014-07-01 18:00:00-04:00,28210.0
2014-07-01 19:00:00-04:00,27223.0
2014-07-01 20:00:00-04:00,26390.0
2014-07-01 21:00:00-04:00,25962.0
2014-07-01 22:00:00-04:00,24361.0
2014-07-01 23:00:00-04:00,22310.0
2014-07-02 00:00:00-04:00,20574.0
2014-07-02 01:00:00-04:00,19329.0
2014-07-02 02:00:00-04:00,18537.0
2014-07-02 03:00:00-04:00,18097.0
2014-07-02 04:00:00-04:00,17996.0
2014-07-02 05:00:00-04:00,18424.0
2014-07-02 06:00:00-04:00,19689.0
2014-07-02 07:00:00-04:00,21871.0
2014-07-02 08:00:00-04:00,23917.0
2014-07-02 09:00:00-04:00,25503.0
2014-07-02 10:00:00-04:00,26879.0
2014-07-02 11:00:00-04:00,28036.0
2014-07-02 12:00:00-04:00,28796.0
2014-07-02 13:00:00-04:00,29188.0
2014-07-02 14:00:00-04:00,29170.0
2014-07-02 15:00:00-04:00,29152.0
2014-07-02 16:00:00-04:00,29022.0
2014-07-02 17:00:00-04:00,28582.0
2014-07-02 18:00:00-04:00,27358.0
2014-07-02 19:00:00-04:00,26485.0
2014-07-02 20:00:00-04:00,25628.0
2014-07-02 21:00:00-04:00,24973.0
2014-07-02 22:00:00-04:00,23473.0
2014-07-02 23:00:00-04:00,21589.0
2014-07-03 00:00:00-04:00,19868.0
2014-07-03 01:00:00-04:00,18727.0
2014-07-03 02:00:00-04:00,17912.0
2014-07-03 03:00:00-04:00,17474.0
2014-07-03 04:00:00-04:00,17390.0
2014-07-03 05:00:00-04:00,17844.0
2014-07-03 06:00:00-04:00,19040.0
2014-07-03 07:00:00-04:00,20843.0
2014-07-03 08:00:00-04:00,22542.0
2014-07-03 09:00:00-04:00,24155.0
2014-07-03 10:00:00-04:00,25297.0
2014-07-03 11:00:00-04:00,26293.0
2014-07-03 12:00:00-04:00,26964.0
2014-07-03 13:00:00-04:00,27399.0
2014-07-03 14:00:00-04:00,27787.0
2014-07-03 15:00:00-04:00,27953.0
2014-07-03 16:00:00-04:00,27876.0
2014-07-03 17:00:00-04:00,27363.0
2014-07-03 18:00:00-04:00,25987.0
2014-07-03 19:00:00-04:00,24821.0
2014-07-03 20:00:00-04:00,23885.0
2014-07-03 21:00:00-04:00,22870.0
2014-07-03 22:00:00-04:00,21521.0
2014-07-03 23:00:00-04:00,19871.0
2014-07-04 00:00:00-04:00,18349.0
2014-07-04 01:00:00-04:00,17317.0
2014-07-04 02:00:00-04:00,16597.0
2014-07-04 03:00:00-04:00,16144.0
2014-07-04 04:00:00-04:00,15964.0
2014-07-04 05:00:00-04:00,15936.0
2014-07-04 06:00:00-04:00,16098.0
2014-07-04 07:00:00-04:00,16773.0
2014-07-04 08:00:00-04:00,17629.0
2014-07-04 09:00:00-04:00,18479.0
2014-07-04 10:00:00-04:00,19195.0
2014-07-04 11:00:00-04:00,19649.0
2014-07-04 12:00:00-04:00,19628.0
2014-07-04 13:00:00-04:00,19282.0
2014-07-04 14:00:00-04:00,18865.0
2014-07-04 15:00:00-04:00,18461.0
2014-07-04 16:00:00-04:00,18194.0
2014-07-04 17:00:00-04:00,18078.0
2014-07-04 18:00:00-04:00,17877.0
2014-07-04 19:00:00-04:00,17497.0
2014-07-04 20:00:00-04:00,17203.0
2014-07-04 21:00:00-04:00,17161.0
2014-07-04 22:00:00-04:00,16606.0
2014-07-04 23:00:00-04:00,15886.0
2014-07-05 00:00:00-04:00,14912.0
2014-07-05 01:00:00-04:00,14131.0
2014-07-05 02:00:00-04:00,13595.0
2014-07-05 03:00:00-04:00,13307.0
2014-07-05 04:00:00-04:00,13165.0
2014-07-05 05:00:00-04:00,13075.0
2014-07-05 06:00:00-04:00,13233.0
2014-07-05 07:00:00-04:00,14139.0
2014-07-05 08:00:00-04:00,15342.0
2014-07-05 09:00:00-04:00,16493.0
2014-07-05 10:00:00-04:00,17380.0
2014-07-05 11:00:00-04:00,17941.0
2014-07-05 12:00:00-04:00,18276.0
2014-07-05 13:00:00-04:00,18514.0
2014-07-05 14:00:00-04:00,18681.0
2014-07-05 15:00:00-04:00,18985.0
2014-07-05 16:00:00-04:00,19379.0
2014-07-05 17:00:00-04:00,19631.0
2014-07-05 18:00:00-04:00,19543.0
2014-07-05 19:00:00-04:00,19126.0
2014-07-05 20:00:00-04:00,18616.0
2014-07-05 21:00:00-04:00,18646.0
2014-07-05 22:00:00-04:00,17937.0
2014-07-05 23:00:00-04:00,16895.0
2014-07-06 00:00:00-04:00,15880.0
2014-07-06 01:00:00-04:00,15020.0
2014-07-06 02:00:00-04:00,14434.0
2014-07-06 03:00:00-04:00,14015.0
2014-07-06 04:00:00-04:00,13723.0
2014-07-06 05:00:00-04:00,13561.0
2014-07-06 06:00:00-04:00,13612.0
2014-07-06 07:00:00-04:00,14374.0
2014-07-06 08:00:00-04:00,15547.0
2014-07-06 09:00:00-04:00,16902.0
2014-07-06 10:00:00-04:00,18092.0
2014-07-06 11:00:00-04:00,18989.0
2014-07-06 12:00:00-04:00,19600.0
2014-07-06 13:00:00-04:00,20016.0
2014-07-06 14:00:00-04:00,20394.0
2014-07-06 15:00:00-04:00,20824.0
2014-07-06 16:00:00-04:00,21245.0
2014-07-06 17:00:00-04:00,21597.0
2014-07-06 18:00:00-04:00,21428.0
2014-07-06 19:00:00-04:00,20947.0
2014-07-06 20:00:00-04:00,20644.0
2014-07-06 21:00:00-04:00,20881.0
2014-07-06 22:00:00-04:00,20025.0
2014-07-06 23:00:00-04:00,18679.0
2014-07-07 00:00:00-04:00,17446.0
2014-07-07 01:00:00-04:00,16630.0
2014-07-07 02:00:00-04:00,16034.0
2014-07-07 03:00:00-04:00,15778.0
2014-07-07 04:00:00-04:00,15857.0
2014-07-07 05:00:00-04:00,16455.0
2014-07-07 06:00:00-04:00,17698.0
2014-07-07 07:00:00-04:00,19392.0
2014-07-07 08:00:00-04:00,21218.0
2014-07-07 09:00:00-04:00,22623.0
2014-07-07 10:00:00-04:00,23893.0
2014-07-07 11:00:00-04:00,24864.0
2014-07-07 12:00:00-04:00,25631.0
2014-07-07 13:00:00-04:00,26272.0
2014-07-07 14:00:00-04:00,26774.0
2014-07-07 15:00:00-04:00,27164.0
2014-07-07 16:00:00-04:00,27401.0
2014-07-07 17:00:00-04:00,27410.0
2014-07-07 18:00:00-04:00,26897.0
2014-07-07 19:00:00-04:00,25947.0
2014-07-07 20:00:00-04:00,25332.0
2014-07-07 21:00:00-04:00,25044.0
2014-07-07 22:00:00-04:00,23681.0
2014-07-07 23:00:00-04:00,21797.0
2014-07-08 00:00:00-04:00,20080.0
2014-07-08 01:00:00-04:00,18666.0
2014-07-08 02:00:00-04:00,17846.0
2014-07-08 03:00:00-04:00,17432.0
2014-07-08 04:00:00-04:00,17385.0
2014-07-08 05:00:00-04:00,17848.0
2014-07-08 06:00:00-04:00,19115.0
2014-07-08 07:00:00-04:00,21251.0
2014-07-08 08:00:00-04:00,22934.0
2014-07-08 09:00:00-04:00,24385.0
2014-07-08 10:00:00-04:00,25855.0
2014-07-08 11:00:00-04:00,26983.0
2014-07-08 12:00:00-04:00,27843.0
2014-07-08 13:00:00-04:00,28441.0
2014-07-08 14:00:00-04:00,28803.0
2014-07-08 15:00:00-04:00,28944.0
2014-07-08 16:00:00-04:00,28979.0
2014-07-08 17:00:00-04:00,28763.0
2014-07-08 18:00:00-04:00,27687.0
2014-07-08 19:00:00-04:00,26583.0
2014-07-08 20:00:00-04:00,25726.0
2014-07-08 21:00:00-04:00,25308.0
2014-07-08 22:00:00-04:00,23426.0
2014-07-08 23:00:00-04:00,21283.0
2014-07-09 00:00:00-04:00,19592.0
2014-07-09 01:00:00-04:00,18474.0
2014-07-09 02:00:00-04:00,17653.0
2014-07-09 03:00:00-04:00,17186.0
2014-07-09 04:00:00-04:00,17033.0
2014-07-09 05:00:00-04:00,17408.0
2014-07-09 06:00:00-04:00,18605.0
2014-07-09 07:00:00-04:00,20434.0
2014-07-09 08:00:00-04:00,22195.0
2014-07-09 09:00:00-04:00,23539.0
2014-07-09 10:00:00-04:00,24524.0
2014-07-09 11:00:00-04:00,25346.0
2014-07-09 12:00:00-04:00,25732.0
2014-07-09 13:00:00-04:00,26289.0
2014-07-09 14:00:00-04:00,26547.0
2014-07-09 15:00:00-04:00,26795.0
2014-07-09 16:00:00-04:00,26852.0
2014-07-09 17:00:00-04:00,26539.0
2014-07-09 18:00:00-04:00,25553.0
2014-07-09 19:00:00-04:00,24644.0
2014-07-09 20:00:00-04:00,23901.0
2014-07-09 21:00:00-04:00,23623.0
2014-07-09 22:00:00-04:00,22303.0
2014-07-09 23:00:00-04:00,20460.0
2014-07-10 00:00:00-04:00,18959.0
2014-07-10 01:00:00-04:00,17787.0
2014-07-10 02:00:00-04:00,17002.0
2014-07-10 03:00:00-04:00,16564.0
2014-07-10 04:00:00-04:00,16436.0
2014-07-10 05:00:00-04:00,16769.0
2014-07-10 06:00:00-04:00,17867.0
2014-07-10 07:00:00-04:00,19539.0
2014-07-10 08:00:00-04:00,20876.0
2014-07-10 09:00:00-04:00,21806.0
2014-07-10 10:00:00-04:00,22684.0
2014-07-10 11:00:00-04:00,23056.0
2014-07-10 12:00:00-04:00,23319.0
2014-07-10 13:00:00-04:00,23713.0
2014-07-10 14:00:00-04:00,24233.0
2014-07-10 15:00:00-04:00,24674.0
2014-07-10 16:00:00-04:00,24980.0
2014-07-10 17:00:00-04:00,24953.0
2014-07-10 18:00:00-04:00,24167.0
2014-07-10 19:00:00-04:00,23124.0
2014-07-10 20:00:00-04:00,22491.0
2014-07-10 21:00:00-04:00,22329.0
2014-07-10 22:00:00-04:00,21083.0
2014-07-10 23:00:00-04:00,19375.0
2014-07-11 00:00:00-04:00,17892.0
2014-07-11 01:00:00-04:00,16860.0
2014-07-11 02:00:00-04:00,16204.0
2014-07-11 03:00:00-04:00,15866.0
2014-07-11 04:00:00-04:00,15837.0
2014-07-11 05:00:00-04:00,16205.0
2014-07-11 06:00:00-04:00,17208.0
2014-07-11 07:00:00-04:00,18787.0
2014-07-11 08:00:00-04:00,20305.0
2014-07-11 09:00:00-04:00,21534.0
2014-07-11 10:00:00-04:00,22512.0
2014-07-11 11:00:00-04:00,23261.0
2014-07-11 12:00:00-04:00,23713.0
2014-07-11 13:00:00-04:00,24248.0
2014-07-11 14:00:00-04:00,24673.0
2014-07-11 15:00:00-04:00,25002.0
2014-07-11 16:00:00-04:00,25175.0
2014-07-11 17:00:00-04:00,24963.0
2014-07-11 18:00:00-04:00,24196.0
2014-07-11 19:00:00-04:00,23127.0
2014-07-11 20:00:00-04:00,22254.0
2014-07-11 21:00:00-04:00,21891.0
2014-07-11 22:00:00-04:00,20639.0
2014-07-11 23:00:00-04:00,19117.0
2014-07-12 00:00:00-04:00,17785.0
2014-07-12 01:00:00-04:00,16723.0
2014-07-12 02:00:00-04:00,15997.0
2014-07-12 03:00:00-04:00,15565.0
2014-07-12 04:00:00-04:00,15341.0
2014-07-12 05:00:00-04:00,15248.0
2014-07-12 06:00:00-04:00,15529.0
2014-07-12 07:00:00-04:00,16634.0
2014-07-12 08:00:00-04:00,18156.0
2014-07-12 09:00:00-04:00,19662.0
2014-07-12 10:00:00-04:00,20888.0
2014-07-12 11:00:00-04:00,21887.0
2014-07-12 12:00:00-04:00,22583.0
2014-07-12 13:00:00-04:00,23010.0
2014-07-12 14:00:00-04:00,23307.0
2014-07-12 15:00:00-04:00,23458.0
2014-07-12 16:00:00-04:00,23628.0
2014-07-12 17:00:00-04:00,23539.0
2014-07-12 18:00:00-04:00,23028.0
2014-07-12 19:00:00-04:00,22106.0
2014-07-12 20:00:00-04:00,21577.0
2014-07-12 21:00:00-04:00,21536.0
2014-07-12 22:00:00-04:00,20623.0
2014-07-12 23:00:00-04:00,19335.0
2014-07-13 00:00:00-04:00,18094.0
2014-07-13 01:00:00-04:00,17155.0
2014-07-13 02:00:00-04:00,16504.0
2014-07-13 03:00:00-04:00,16092.0
2014-07-13 04:00:00-04:00,15892.0
2014-07-13 05:00:00-04:00,15827.0
2014-07-13 06:00:00-04:00,15909.0
2014-07-13 07:00:00-04:00,16624.0
2014-07-13 08:00:00-04:00,17853.0
2014-07-13 09:00:00-04:00,19146.0
2014-07-13 10:00:00-04:00,20129.0
2014-07-13 11:00:00-04:00,20837.0
2014-07-13 12:00:00-04:00,21468.0
2014-07-13 13:00:00-04:00,21927.0
2014-07-13 14:00:00-04:00,22220.0
2014-07-13 15:00:00-04:00,22528.0
2014-07-13 16:00:00-04:00,22727.0
2014-07-13 17:00:00-04:00,22839.0
2014-07-13 18:00:00-04:00,22660.0
2014-07-13 19:00:00-04:00,22343.0
2014-07-13 20:00:00-04:00,22336.0
2014-07-13 21:00:00-04:00,22391.0
2014-07-13 22:00:00-04:00,21432.0
