Issue_time,Forecast_time,RTO
2011-06-07 11:00:00-04:00,2011-06-07 20:00:00-04:00,122014.0
2011-06-07 11:00:00-04:00,2011-06-07 21:00:00-04:00,119280.0
2011-06-07 11:00:00-04:00,2011-06-07 22:00:00-04:00,111335.0
2011-06-07 11:00:00-04:00,2011-06-07 23:00:00-04:00,101594.0
2011-06-08 11:00:00-04:00,2011-06-08 12:00:00-04:00,132055.0
2011-06-08 11:00:00-04:00,2011-06-08 13:00:00-04:00,136875.0
2011-06-08 11:00:00-04:00,2011-06-08 14:00:00-04:00,140865.0
2011-06-08 11:00:00-04:00,2011-06-08 15:00:00-04:00,143827.0
2011-06-08 11:00:00-04:00,2011-06-08 16:00:00-04:00,145048.0
2011-06-08 11:00:00-04:00,2011-06-08 17:00:00-04:00,144144.0
2011-06-08 11:00:00-04:00,2011-06-08 18:00:00-04:00,139989.0
2011-06-08 11:00:00-04:00,2011-06-08 19:00:00-04:00,135394.0
2011-06-08 11:00:00-04:00,2011-06-08 20:00:00-04:00,132269.0
2011-06-08 11:00:00-04:00,2011-06-08 21:00:00-04:00,128263.0
2011-06-08 11:00:00-04:00,2011-06-08 22:00:00-04:00,118100.0
2011-06-08 11:00:00-04:00,2011-06-08 23:00:00-04:00,106481.0
2011-06-09 11:00:00-04:00,2011-06-09 12:00:00-04:00,132282.0
2011-06-09 11:00:00-04:00,2011-06-09 13:00:00-04:00,136176.0
2011-06-09 11:00:00-04:00,2011-06-09 14:00:00-04:00,138383.0
2011-06-09 11:00:00-04:00,2011-06-09 15:00:00-04:00,139229.0
2011-06-09 11:00:00-04:00,2011-06-09 16:00:00-04:00,139240.0
2011-06-09 11:00:00-04:00,2011-06-09 17:00:00-04:00,137611.0
2011-06-09 11:00:00-04:00,2011-06-09 18:00:00-04:00,134175.0
2011-06-09 11:00:00-04:00,2011-06-09 19:00:00-04:00,129818.0
2011-06-09 11:00:00-04:00,2011-06-09 20:00:00-04:00,126858.0
2011-06-09 11:00:00-04:00,2011-06-09 21:00:00-04:00,123999.0
2011-06-09 11:00:00-04:00,2011-06-09 22:00:00-04:00,112878.0
2011-06-09 11:00:00-04:00,2011-06-09 23:00:00-04:00,102581.0
2011-06-10 11:00:00-04:00,2011-06-10 12:00:00-04:00,116663.0
2011-06-10 11:00:00-04:00,2011-06-10 13:00:00-04:00,119703.0
2011-06-10 11:00:00-04:00,2011-06-10 14:00:00-04:00,122128.0
2011-06-10 11:00:00-04:00,2011-06-10 15:00:00-04:00,124056.0
2011-06-10 11:00:00-04:00,2011-06-10 16:00:00-04:00,124565.0
2011-06-10 11:00:00-04:00,2011-06-10 17:00:00-04:00,122963.0
2011-06-10 11:00:00-04:00,2011-06-10 18:00:00-04:00,119255.0
2011-06-10 11:00:00-04:00,2011-06-10 19:00:00-04:00,114516.0
2011-06-10 11:00:00-04:00,2011-06-10 20:00:00-04:00,111881.0
2011-06-10 11:00:00-04:00,2011-06-10 21:00:00-04:00,109033.0
2011-06-10 11:00:00-04:00,2011-06-10 22:00:00-04:00,102222.0
2011-06-10 11:00:00-04:00,2011-06-10 23:00:00-04:00,92871.0
2011-06-11 11:00:00-04:00,2011-06-11 12:00:00-04:00,100963.0
2011-06-11 11:00:00-04:00,2011-06-11 13:00:00-04:00,103217.0
2011-06-11 11:00:00-04:00,2011-06-11 14:00:00-04:00,104771.0
2011-06-11 11:00:00-04:00,2011-06-11 15:00:00-04:00,105825.0
2011-06-11 11:00:00-04:00,2011-06-11 16:00:00-04:00,106234.0
2011-06-11 11:00:00-04:00,2011-06-11 17:00:00-04:00,105446.0
2011-06-11 11:00:00-04:00,2011-06-11 18:00:00-04:00,103920.0
2011-06-11 11:00:00-04:00,2011-06-11 19:00:00-04:00,101384.0
2011-06-11 11:00:00-04:00,2011-06-11 20:00:00-04:00,99139.0
2011-06-11 11:00:00-04:00,2011-06-11 21:00:00-04:00,97579.0
2011-06-11 11:00:00-04:00,2011-06-11 22:00:00-04:00,92046.0
2011-06-11 11:00:00-04:00,2011-06-11 23:00:00-04:00,84832.0
2011-06-12 11:00:00-04:00,2011-06-12 12:00:00-04:00,91484.0
2011-06-12 11:00:00-04:00,2011-06-12 13:00:00-04:00,93800.0
2011-06-12 11:00:00-04:00,2011-06-12 14:00:00-04:00,95715.0
2011-06-12 11:00:00-04:00,2011-06-12 15:00:00-04:00,97367.0
2011-06-12 11:00:00-04:00,2011-06-12 16:00:00-04:00,98642.0
2011-06-12 11:00:00-04:00,2011-06-12 17:00:00-04:00,99017.0
2011-06-12 11:00:00-04:00,2011-06-12 18:00:00-04:00,98023.0
2011-06-12 11:00:00-04:00,2011-06-12 19:00:00-04:00,96505.0
2011-06-12 11:00:00-04:00,2011-06-12 20:00:00-04:00,95942.0
2011-06-12 11:00:00-04:00,2011-06-12 21:00:00-04:00,95231.0
2011-06-12 11:00:00-04:00,2011-06-12 22:00:00-04:00,89565.0
2011-06-12 11:00:00-04:00,2011-06-12 23:00:00-04:00,82574.0
2011-06-13 11:00:00-04:00,2011-06-13 12:00:00-04:00,96180.0
2011-06-13 11:00:00-04:00,2011-06-13 13:00:00-04:00,97794.0
2011-06-13 11:00:00-04:00,2011-06-13 14:00:00-04:00,98846.0
2011-06-13 11:00:00-04:00,2011-06-13 15:00:00-04:00,99439.0
2011-06-13 11:00:00-04:00,2011-06-13 16:00:00-04:00,99829.0
2011-06-13 11:00:00-04:00,2011-06-13 17:00:00-04:00,99267.0
2011-06-13 11:00:00-04:00,2011-06-13 18:00:00-04:00,97372.0
2011-06-13 11:00:00-04:00,2011-06-13 19:00:00-04:00,94953.0
2011-06-13 11:00:00-04:00,2011-06-13 20:00:00-04:00,93732.0
2011-06-13 11:00:00-04:00,2011-06-13 21:00:00-04:00,92657.0
2011-06-13 11:00:00-04:00,2011-06-13 22:00:00-04:00,86579.0
2011-06-13 11:00:00-04:00,2011-06-13 23:00:00-04:00,78828.0
2011-06-14 11:00:00-04:00,2011-06-14 12:00:00-04:00,94164.0
2011-06-14 11:00:00-04:00,2011-06-14 13:00:00-04:00,96362.0
2011-06-14 11:00:00-04:00,2011-06-14 14:00:00-04:00,97815.0
2011-06-14 11:00:00-04:00,2011-06-14 15:00:00-04:00,98573.0
2011-06-14 11:00:00-04:00,2011-06-14 16:00:00-04:00,99163.0
2011-06-14 11:00:00-04:00,2011-06-14 17:00:00-04:00,98634.0
2011-06-14 11:00:00-04:00,2011-06-14 18:00:00-04:00,96802.0
2011-06-14 11:00:00-04:00,2011-06-14 19:00:00-04:00,94118.0
2011-06-14 11:00:00-04:00,2011-06-14 20:00:00-04:00,92439.0
2011-06-14 11:00:00-04:00,2011-06-14 21:00:00-04:00,91707.0
2011-06-14 11:00:00-04:00,2011-06-14 22:00:00-04:00,85766.0
2011-06-14 11:00:00-04:00,2011-06-14 23:00:00-04:00,78023.0
2011-06-15 11:00:00-04:00,2011-06-15 12:00:00-04:00,92831.0
2011-06-15 11:00:00-04:00,2011-06-15 13:00:00-04:00,94600.0
2011-06-15 11:00:00-04:00,2011-06-15 14:00:00-04:00,95669.0
2011-06-15 11:00:00-04:00,2011-06-15 15:00:00-04:00,96382.0
2011-06-15 11:00:00-04:00,2011-06-15 16:00:00-04:00,96967.0
2011-06-15 11:00:00-04:00,2011-06-15 17:00:00-04:00,96430.0
2011-06-15 11:00:00-04:00,2011-06-15 18:00:00-04:00,94452.0
2011-06-15 11:00:00-04:00,2011-06-15 19:00:00-04:00,91971.0
2011-06-15 11:00:00-04:00,2011-06-15 20:00:00-04:00,91756.0
2011-06-15 11:00:00-04:00,2011-06-15 21:00:00-04:00,91507.0
2011-06-15 11:00:00-04:00,2011-06-15 22:00:00-04:00,85453.0
2011-06-15 11:00:00-04:00,2011-06-15 23:00:00-04:00,77844.0
2011-06-16 11:00:00-04:00,2011-06-16 12:00:00-04:00,99551.0
2011-06-16 11:00:00-04:00,2011-06-16 13:00:00-04:00,101616.0
2011-06-16 11:00:00-04:00,2011-06-16 14:00:00-04:00,102854.0
2011-06-16 11:00:00-04:00,2011-06-16 15:00:00-04:00,103270.0
2011-06-16 11:00:00-04:00,2011-06-16 16:00:00-04:00,103420.0
2011-06-16 11:00:00-04:00,2011-06-16 17:00:00-04:00,102215.0
2011-06-16 11:00:00-04:00,2011-06-16 18:00:00-04:00,100022.0
2011-06-16 11:00:00-04:00,2011-06-16 19:00:00-04:00,97440.0
2011-06-16 11:00:00-04:00,2011-06-16 20:00:00-04:00,96121.0
2011-06-16 11:00:00-04:00,2011-06-16 21:00:00-04:00,96143.0
2011-06-16 11:00:00-04:00,2011-06-16 22:00:00-04:00,89958.0
2011-06-16 11:00:00-04:00,2011-06-16 23:00:00-04:00,82008.0
2011-06-17 11:00:00-04:00,2011-06-17 12:00:00-04:00,104996.0
2011-06-17 11:00:00-04:00,2011-06-17 13:00:00-04:00,106990.0
2011-06-17 11:00:00-04:00,2011-06-17 14:00:00-04:00,108543.0
2011-06-17 11:00:00-04:00,2011-06-17 15:00:00-04:00,109520.0
2011-06-17 11:00:00-04:00,2011-06-17 16:00:00-04:00,109663.0
2011-06-17 11:00:00-04:00,2011-06-17 17:00:00-04:00,108222.0
2011-06-17 11:00:00-04:00,2011-06-17 18:00:00-04:00,104998.0
2011-06-17 11:00:00-04:00,2011-06-17 19:00:00-04:00,100616.0
2011-06-17 11:00:00-04:00,2011-06-17 20:00:00-04:00,97688.0
2011-06-17 11:00:00-04:00,2011-06-17 21:00:00-04:00,97834.0
2011-06-17 11:00:00-04:00,2011-06-17 22:00:00-04:00,92069.0
2011-06-17 11:00:00-04:00,2011-06-17 23:00:00-04:00,84169.0
2011-06-18 11:00:00-04:00,2011-06-18 12:00:00-04:00,102050.0
2011-06-18 11:00:00-04:00,2011-06-18 13:00:00-04:00,104682.0
2011-06-18 11:00:00-04:00,2011-06-18 14:00:00-04:00,106635.0
2011-06-18 11:00:00-04:00,2011-06-18 15:00:00-04:00,108158.0
2011-06-18 11:00:00-04:00,2011-06-18 16:00:00-04:00,108957.0
2011-06-18 11:00:00-04:00,2011-06-18 17:00:00-04:00,108097.0
2011-06-18 11:00:00-04:00,2011-06-18 18:00:00-04:00,105710.0
2011-06-18 11:00:00-04:00,2011-06-18 19:00:00-04:00,102326.0
2011-06-18 11:00:00-04:00,2011-06-18 20:00:00-04:00,100013.0
2011-06-18 11:00:00-04:00,2011-06-18 21:00:00-04:00,99156.0
2011-06-18 11:00:00-04:00,2011-06-18 22:00:00-04:00,94096.0
2011-06-18 11:00:00-04:00,2011-06-18 23:00:00-04:00,86479.0
2011-06-19 11:00:00-04:00,2011-06-19 12:00:00-04:00,95991.0
2011-06-19 11:00:00-04:00,2011-06-19 13:00:00-04:00,98502.0
2011-06-19 11:00:00-04:00,2011-06-19 14:00:00-04:00,100378.0
2011-06-19 11:00:00-04:00,2011-06-19 15:00:00-04:00,101898.0
2011-06-19 11:00:00-04:00,2011-06-19 16:00:00-04:00,103132.0
2011-06-19 11:00:00-04:00,2011-06-19 17:00:00-04:00,103333.0
2011-06-19 11:00:00-04:00,2011-06-19 18:00:00-04:00,101977.0
2011-06-19 11:00:00-04:00,2011-06-19 19:00:00-04:00,100131.0
2011-06-19 11:00:00-04:00,2011-06-19 20:00:00-04:00,98379.0
2011-06-19 11:00:00-04:00,2011-06-19 21:00:00-04:00,97650.0
2011-06-19 11:00:00-04:00,2011-06-19 22:00:00-04:00,92858.0
2011-06-19 11:00:00-04:00,2011-06-19 23:00:00-04:00,85837.0
2011-06-20 11:00:00-04:00,2011-06-20 12:00:00-04:00,105452.0
2011-06-20 11:00:00-04:00,2011-06-20 13:00:00-04:00,108044.0
2011-06-20 11:00:00-04:00,2011-06-20 14:00:00-04:00,109536.0
2011-06-20 11:00:00-04:00,2011-06-20 15:00:00-04:00,110673.0
2011-06-20 11:00:00-04:00,2011-06-20 16:00:00-04:00,110953.0
2011-06-20 11:00:00-04:00,2011-06-20 17:00:00-04:00,110054.0
2011-06-20 11:00:00-04:00,2011-06-20 18:00:00-04:00,107828.0
2011-06-20 11:00:00-04:00,2011-06-20 19:00:00-04:00,105270.0
2011-06-20 11:00:00-04:00,2011-06-20 20:00:00-04:00,103907.0
2011-06-20 11:00:00-04:00,2011-06-20 21:00:00-04:00,102608.0
2011-06-20 11:00:00-04:00,2011-06-20 22:00:00-04:00,94666.0
2011-06-20 11:00:00-04:00,2011-06-20 23:00:00-04:00,87114.0
2011-06-21 11:00:00-04:00,2011-06-21 12:00:00-04:00,112627.0
2011-06-21 11:00:00-04:00,2011-06-21 13:00:00-04:00,116130.0
2011-06-21 11:00:00-04:00,2011-06-21 14:00:00-04:00,118356.0
2011-06-21 11:00:00-04:00,2011-06-21 15:00:00-04:00,120030.0
2011-06-21 11:00:00-04:00,2011-06-21 16:00:00-04:00,121085.0
2011-06-21 11:00:00-04:00,2011-06-21 17:00:00-04:00,120310.0
2011-06-21 11:00:00-04:00,2011-06-21 18:00:00-04:00,118142.0
2011-06-21 11:00:00-04:00,2011-06-21 19:00:00-04:00,114705.0
2011-06-21 11:00:00-04:00,2011-06-21 20:00:00-04:00,112393.0
2011-06-21 11:00:00-04:00,2011-06-21 21:00:00-04:00,110863.0
2011-06-21 11:00:00-04:00,2011-06-21 22:00:00-04:00,103105.0
2011-06-21 11:00:00-04:00,2011-06-21 23:00:00-04:00,93988.0
2011-06-22 11:00:00-04:00,2011-06-22 12:00:00-04:00,117066.0
2011-06-22 11:00:00-04:00,2011-06-22 13:00:00-04:00,120419.0
2011-06-22 11:00:00-04:00,2011-06-22 14:00:00-04:00,122232.0
2011-06-22 11:00:00-04:00,2011-06-22 15:00:00-04:00,122979.0
2011-06-22 11:00:00-04:00,2011-06-22 16:00:00-04:00,123208.0
2011-06-22 11:00:00-04:00,2011-06-22 17:00:00-04:00,122460.0
2011-06-22 11:00:00-04:00,2011-06-22 18:00:00-04:00,120237.0
2011-06-22 11:00:00-04:00,2011-06-22 19:00:00-04:00,116347.0
2011-06-22 11:00:00-04:00,2011-06-22 20:00:00-04:00,114029.0
2011-06-22 11:00:00-04:00,2011-06-22 21:00:00-04:00,111734.0
2011-06-22 11:00:00-04:00,2011-06-22 22:00:00-04:00,104429.0
2011-06-22 11:00:00-04:00,2011-06-22 23:00:00-04:00,95323.0
2011-06-23 11:00:00-04:00,2011-06-23 12:00:00-04:00,112879.0
2011-06-23 11:00:00-04:00,2011-06-23 13:00:00-04:00,115356.0
2011-06-23 11:00:00-04:00,2011-06-23 14:00:00-04:00,116552.0
2011-06-23 11:00:00-04:00,2011-06-23 15:00:00-04:00,116817.0
2011-06-23 11:00:00-04:00,2011-06-23 16:00:00-04:00,116700.0
2011-06-23 11:00:00-04:00,2011-06-23 17:00:00-04:00,115766.0
2011-06-23 11:00:00-04:00,2011-06-23 18:00:00-04:00,113160.0
2011-06-23 11:00:00-04:00,2011-06-23 19:00:00-04:00,109715.0
2011-06-23 11:00:00-04:00,2011-06-23 20:00:00-04:00,107824.0
2011-06-23 11:00:00-04:00,2011-06-23 21:00:00-04:00,106189.0
2011-06-23 11:00:00-04:00,2011-06-23 22:00:00-04:00,99661.0
2011-06-23 11:00:00-04:00,2011-06-23 23:00:00-04:00,91445.0
2011-06-24 11:00:00-04:00,2011-06-24 12:00:00-04:00,106749.0
2011-06-24 11:00:00-04:00,2011-06-24 13:00:00-04:00,109318.0
2011-06-24 11:00:00-04:00,2011-06-24 14:00:00-04:00,111076.0
2011-06-24 11:00:00-04:00,2011-06-24 15:00:00-04:00,112035.0
2011-06-24 11:00:00-04:00,2011-06-24 16:00:00-04:00,112131.0
2011-06-24 11:00:00-04:00,2011-06-24 17:00:00-04:00,110276.0
2011-06-24 11:00:00-04:00,2011-06-24 18:00:00-04:00,106592.0
2011-06-24 11:00:00-04:00,2011-06-24 19:00:00-04:00,102363.0
2011-06-24 11:00:00-04:00,2011-06-24 20:00:00-04:00,99539.0
2011-06-24 11:00:00-04:00,2011-06-24 21:00:00-04:00,98434.0
2011-06-24 11:00:00-04:00,2011-06-24 22:00:00-04:00,92859.0
2011-06-24 11:00:00-04:00,2011-06-24 23:00:00-04:00,85199.0
2011-06-25 11:00:00-04:00,2011-06-25 12:00:00-04:00,96022.0
2011-06-25 11:00:00-04:00,2011-06-25 13:00:00-04:00,97859.0
2011-06-25 11:00:00-04:00,2011-06-25 14:00:00-04:00,99264.0
2011-06-25 11:00:00-04:00,2011-06-25 15:00:00-04:00,100511.0
2011-06-25 11:00:00-04:00,2011-06-25 16:00:00-04:00,101304.0
2011-06-25 11:00:00-04:00,2011-06-25 17:00:00-04:00,100536.0
2011-06-25 11:00:00-04:00,2011-06-25 18:00:00-04:00,97851.0
2011-06-25 11:00:00-04:00,2011-06-25 19:00:00-04:00,94760.0
2011-06-25 11:00:00-04:00,2011-06-25 20:00:00-04:00,93152.0
2011-06-25 11:00:00-04:00,2011-06-25 21:00:00-04:00,92951.0
2011-06-25 11:00:00-04:00,2011-06-25 22:00:00-04:00,88417.0
2011-06-25 11:00:00-04:00,2011-06-25 23:00:00-04:00,81825.0
2011-06-26 11:00:00-04:00,2011-06-26 12:00:00-04:00,90620.0
2011-06-26 11:00:00-04:00,2011-06-26 13:00:00-04:00,93266.0
2011-06-26 11:00:00-04:00,2011-06-26 14:00:00-04:00,95147.0
2011-06-26 11:00:00-04:00,2011-06-26 15:00:00-04:00,96721.0
2011-06-26 11:00:00-04:00,2011-06-26 16:00:00-04:00,98007.0
2011-06-26 11:00:00-04:00,2011-06-26 17:00:00-04:00,98189.0
2011-06-26 11:00:00-04:00,2011-06-26 18:00:00-04:00,96895.0
2011-06-26 11:00:00-04:00,2011-06-26 19:00:00-04:00,94586.0
2011-06-26 11:00:00-04:00,2011-06-26 20:00:00-04:00,93486.0
2011-06-26 11:00:00-04:00,2011-06-26 21:00:00-04:00,93328.0
2011-06-26 11:00:00-04:00,2011-06-26 22:00:00-04:00,88522.0
2011-06-26 11:00:00-04:00,2011-06-26 23:00:00-04:00,81654.0
2011-06-27 11:00:00-04:00,2011-06-27 12:00:00-04:00,110456.0
2011-06-27 11:00:00-04:00,2011-06-27 13:00:00-04:00,113474.0
2011-06-27 11:00:00-04:00,2011-06-27 14:00:00-04:00,115768.0
2011-06-27 11:00:00-04:00,2011-06-27 15:00:00-04:00,117380.0
2011-06-27 11:00:00-04:00,2011-06-27 16:00:00-04:00,118202.0
2011-06-27 11:00:00-04:00,2011-06-27 17:00:00-04:00,117763.0
2011-06-27 11:00:00-04:00,2011-06-27 18:00:00-04:00,115181.0
2011-06-27 11:00:00-04:00,2011-06-27 19:00:00-04:00,111439.0
2011-06-27 11:00:00-04:00,2011-06-27 20:00:00-04:00,109795.0
2011-06-27 11:00:00-04:00,2011-06-27 21:00:00-04:00,108052.0
2011-06-27 11:00:00-04:00,2011-06-27 22:00:00-04:00,100838.0
2011-06-27 11:00:00-04:00,2011-06-27 23:00:00-04:00,91714.0
2011-06-28 11:00:00-04:00,2011-06-28 12:00:00-04:00,113919.0
2011-06-28 11:00:00-04:00,2011-06-28 13:00:00-04:00,116427.0
2011-06-28 11:00:00-04:00,2011-06-28 14:00:00-04:00,118090.0
2011-06-28 11:00:00-04:00,2011-06-28 15:00:00-04:00,119017.0
2011-06-28 11:00:00-04:00,2011-06-28 16:00:00-04:00,119249.0
2011-06-28 11:00:00-04:00,2011-06-28 17:00:00-04:00,118403.0
2011-06-28 11:00:00-04:00,2011-06-28 18:00:00-04:00,115802.0
2011-06-28 11:00:00-04:00,2011-06-28 19:00:00-04:00,111829.0
2011-06-28 11:00:00-04:00,2011-06-28 20:00:00-04:00,108861.0
2011-06-28 11:00:00-04:00,2011-06-28 21:00:00-04:00,106912.0
2011-06-28 11:00:00-04:00,2011-06-28 22:00:00-04:00,100305.0
2011-06-28 11:00:00-04:00,2011-06-28 23:00:00-04:00,91628.0
2011-06-29 11:00:00-04:00,2011-06-29 12:00:00-04:00,109798.0
2011-06-29 11:00:00-04:00,2011-06-29 13:00:00-04:00,112048.0
2011-06-29 11:00:00-04:00,2011-06-29 14:00:00-04:00,113606.0
2011-06-29 11:00:00-04:00,2011-06-29 15:00:00-04:00,114364.0
2011-06-29 11:00:00-04:00,2011-06-29 16:00:00-04:00,114599.0
2011-06-29 11:00:00-04:00,2011-06-29 17:00:00-04:00,113624.0
2011-06-29 11:00:00-04:00,2011-06-29 18:00:00-04:00,110622.0
2011-06-29 11:00:00-04:00,2011-06-29 19:00:00-04:00,106905.0
2011-06-29 11:00:00-04:00,2011-06-29 20:00:00-04:00,105173.0
2011-06-29 11:00:00-04:00,2011-06-29 21:00:00-04:00,103716.0
2011-06-29 11:00:00-04:00,2011-06-29 22:00:00-04:00,95538.0
2011-06-29 11:00:00-04:00,2011-06-29 23:00:00-04:00,87133.0
2011-06-30 11:00:00-04:00,2011-06-30 12:00:00-04:00,108839.0
2011-06-30 11:00:00-04:00,2011-06-30 13:00:00-04:00,112191.0
2011-06-30 11:00:00-04:00,2011-06-30 14:00:00-04:00,114792.0
2011-06-30 11:00:00-04:00,2011-06-30 15:00:00-04:00,116457.0
2011-06-30 11:00:00-04:00,2011-06-30 16:00:00-04:00,117090.0
2011-06-30 11:00:00-04:00,2011-06-30 17:00:00-04:00,116052.0
2011-06-30 11:00:00-04:00,2011-06-30 18:00:00-04:00,112990.0
2011-06-30 11:00:00-04:00,2011-06-30 19:00:00-04:00,108749.0
2011-06-30 11:00:00-04:00,2011-06-30 20:00:00-04:00,105917.0
2011-06-30 11:00:00-04:00,2011-06-30 21:00:00-04:00,103987.0
