Time,RTO
2018-09-16 21:00:00-04:00,102040.822
2018-09-16 22:00:00-04:00,94745.036
2018-09-16 23:00:00-04:00,87509.478
2018-09-17 00:00:00-04:00,81841.349
2018-09-17 01:00:00-04:00,78039.025
2018-09-17 02:00:00-04:00,75705.054
2018-09-17 03:00:00-04:00,74661.885
2018-09-17 04:00:00-04:00,75575.205
2018-09-17 05:00:00-04:00,79869.003
2018-09-17 06:00:00-04:00,88016.787
2018-09-17 07:00:00-04:00,93339.779
2018-09-17 08:00:00-04:00,96405.432
2018-09-17 09:00:00-04:00,99484.162
2018-09-17 10:00:00-04:00,103177.932
2018-09-17 11:00:00-04:00,106160.807
2018-09-17 12:00:00-04:00,109281.46
2018-09-17 13:00:00-04:00,111721.967
2018-09-17 14:00:00-04:00,113063.091
2018-09-17 15:00:00-04:00,114065.531
2018-09-17 16:00:00-04:00,115062.013
2018-09-17 17:00:00-04:00,115522.761
2018-09-17 18:00:00-04:00,114996.905
2018-09-17 19:00:00-04:00,114612.116
2018-09-17 20:00:00-04:00,113251.619
2018-09-17 21:00:00-04:00,107776.01
2018-09-17 22:00:00-04:00,99986.828
2018-09-17 23:00:00-04:00,92504.021
2018-09-18 00:00:00-04:00,86088.413
2018-09-18 01:00:00-04:00,82005.298
2018-09-18 02:00:00-04:00,79445.65
2018-09-18 03:00:00-04:00,78129.493
2018-09-18 04:00:00-04:00,78806.299
2018-09-18 05:00:00-04:00,82925.897
2018-09-18 06:00:00-04:00,91058.557
2018-09-18 07:00:00-04:00,96303.144
2018-09-18 08:00:00-04:00,99113.555
2018-09-18 09:00:00-04:00,102257.657
2018-09-18 10:00:00-04:00,106024.346
2018-09-18 11:00:00-04:00,110580.222
2018-09-18 12:00:00-04:00,114027.233
2018-09-18 13:00:00-04:00,116634.692
2018-09-18 14:00:00-04:00,118150.043
2018-09-18 15:00:00-04:00,119048.871
2018-09-18 16:00:00-04:00,119975.876
2018-09-18 17:00:00-04:00,119476.183
2018-09-18 18:00:00-04:00,116872.235
2018-09-18 19:00:00-04:00,114321.785
2018-09-18 20:00:00-04:00,112088.84
2018-09-18 21:00:00-04:00,105701.458
2018-09-18 22:00:00-04:00,97341.217
2018-09-18 23:00:00-04:00,89358.119
2018-09-19 00:00:00-04:00,82706.7
2018-09-19 01:00:00-04:00,78396.819
2018-09-19 02:00:00-04:00,75453.967
2018-09-19 03:00:00-04:00,73794.291
2018-09-19 04:00:00-04:00,74450.912
2018-09-19 05:00:00-04:00,78107.19
2018-09-19 06:00:00-04:00,85476.145
2018-09-19 07:00:00-04:00,89977.03
2018-09-19 08:00:00-04:00,93198.822
2018-09-19 09:00:00-04:00,96981.535
2018-09-19 10:00:00-04:00,101916.657
2018-09-19 11:00:00-04:00,106953.816
2018-09-19 12:00:00-04:00,111665.9
2018-09-19 13:00:00-04:00,116248.922
2018-09-19 14:00:00-04:00,119584.93
2018-09-19 15:00:00-04:00,121872.477
2018-09-19 16:00:00-04:00,123085.176
2018-09-19 17:00:00-04:00,122163.652
2018-09-19 18:00:00-04:00,118195.231
2018-09-19 19:00:00-04:00,115078.818
2018-09-19 20:00:00-04:00,112381.955
2018-09-19 21:00:00-04:00,105666.266
2018-09-19 22:00:00-04:00,97309.431
2018-09-19 23:00:00-04:00,89037.193
2018-09-20 00:00:00-04:00,82459.828
2018-09-20 01:00:00-04:00,77912.441
2018-09-20 02:00:00-04:00,75056.691
2018-09-20 03:00:00-04:00,73612.974
2018-09-20 04:00:00-04:00,74020.621
2018-09-20 05:00:00-04:00,77747.775
2018-09-20 06:00:00-04:00,85321.352
2018-09-20 07:00:00-04:00,90069.415
2018-09-20 08:00:00-04:00,92799.001
2018-09-20 09:00:00-04:00,96420.497
2018-09-20 10:00:00-04:00,100844.966
2018-09-20 11:00:00-04:00,105354.522
2018-09-20 12:00:00-04:00,110791.529
2018-09-20 13:00:00-04:00,115471.243
2018-09-20 14:00:00-04:00,118795.347
2018-09-20 15:00:00-04:00,121061.231
2018-09-20 16:00:00-04:00,122601.913
2018-09-20 17:00:00-04:00,122225.524
2018-09-20 18:00:00-04:00,119522.229
2018-09-20 19:00:00-04:00,118063.399
2018-09-20 20:00:00-04:00,116075.864
2018-09-20 21:00:00-04:00,109988.565
2018-09-20 22:00:00-04:00,101931.75
2018-09-20 23:00:00-04:00,94035.528
2018-09-21 00:00:00-04:00,87413.985
2018-09-21 01:00:00-04:00,83046.657
2018-09-21 02:00:00-04:00,79902.081
2018-09-21 03:00:00-04:00,78345.461
2018-09-21 04:00:00-04:00,78444.942
2018-09-21 05:00:00-04:00,82130.686
2018-09-21 06:00:00-04:00,89856.597
2018-09-21 07:00:00-04:00,94378.066
2018-09-21 08:00:00-04:00,97350.483
2018-09-21 09:00:00-04:00,100725.509
2018-09-21 10:00:00-04:00,104257.397
2018-09-21 11:00:00-04:00,107320.511
2018-09-21 12:00:00-04:00,109816.97
2018-09-21 13:00:00-04:00,112092.727
2018-09-21 14:00:00-04:00,113030.301
2018-09-21 15:00:00-04:00,113477.859
2018-09-21 16:00:00-04:00,113135.584
2018-09-21 17:00:00-04:00,111065.722
2018-09-21 18:00:00-04:00,107261.868
2018-09-21 19:00:00-04:00,104779.671
2018-09-21 20:00:00-04:00,102430.862
2018-09-21 21:00:00-04:00,97746.799
2018-09-21 22:00:00-04:00,91672.805
2018-09-21 23:00:00-04:00,85098.655
2018-09-22 00:00:00-04:00,79222.389
2018-09-22 01:00:00-04:00,74925.123
2018-09-22 02:00:00-04:00,72037.282
2018-09-22 03:00:00-04:00,70212.203
2018-09-22 04:00:00-04:00,69528.926
2018-09-22 05:00:00-04:00,70344.786
2018-09-22 06:00:00-04:00,72588.503
2018-09-22 07:00:00-04:00,74874.349
2018-09-22 08:00:00-04:00,78441.167
2018-09-22 09:00:00-04:00,81989.228
2018-09-22 10:00:00-04:00,84627.33
2018-09-22 11:00:00-04:00,86068.61
2018-09-22 12:00:00-04:00,86754.597
2018-09-22 13:00:00-04:00,87089.942
2018-09-22 14:00:00-04:00,86704.014
2018-09-22 15:00:00-04:00,86147.991
2018-09-22 16:00:00-04:00,85146.923
2018-09-22 17:00:00-04:00,84249.754
2018-09-22 18:00:00-04:00,83304.403
2018-09-22 19:00:00-04:00,83813.682
2018-09-22 20:00:00-04:00,83086.569
2018-09-22 21:00:00-04:00,80301.319
2018-09-22 22:00:00-04:00,76218.905
2018-09-22 23:00:00-04:00,71468.558
2018-09-23 00:00:00-04:00,67468.333
2018-09-23 01:00:00-04:00,64164.167
2018-09-23 02:00:00-04:00,62285.047
2018-09-23 03:00:00-04:00,61007.612
2018-09-23 04:00:00-04:00,60642.277
2018-09-23 05:00:00-04:00,61203.107
2018-09-23 06:00:00-04:00,62528.625
2018-09-23 07:00:00-04:00,64454.152
2018-09-23 08:00:00-04:00,67750.304
2018-09-23 09:00:00-04:00,71241.154
2018-09-23 10:00:00-04:00,73823.476
2018-09-23 11:00:00-04:00,75442.155
2018-09-23 12:00:00-04:00,76612.574
2018-09-23 13:00:00-04:00,77327.551
2018-09-23 14:00:00-04:00,77728.797
2018-09-23 15:00:00-04:00,78238.929
2018-09-23 16:00:00-04:00,79501.575
2018-09-23 17:00:00-04:00,80819.649
2018-09-23 18:00:00-04:00,81761.676
2018-09-23 19:00:00-04:00,83187.128
2018-09-23 20:00:00-04:00,83065.553
2018-09-23 21:00:00-04:00,79537.581
2018-09-23 22:00:00-04:00,74784.714
2018-09-23 23:00:00-04:00,70200.435
2018-09-24 00:00:00-04:00,67111.291
2018-09-24 01:00:00-04:00,64811.714
2018-09-24 02:00:00-04:00,63778.526
2018-09-24 03:00:00-04:00,63430.469
2018-09-24 04:00:00-04:00,64951.977
2018-09-24 05:00:00-04:00,69148.553
2018-09-24 06:00:00-04:00,76753.637
2018-09-24 07:00:00-04:00,81885.024
2018-09-24 08:00:00-04:00,84055.853
2018-09-24 09:00:00-04:00,85939.489
2018-09-24 10:00:00-04:00,87891.197
2018-09-24 11:00:00-04:00,88868.679
2018-09-24 12:00:00-04:00,89600.685
2018-09-24 13:00:00-04:00,89997.366
2018-09-24 14:00:00-04:00,89856.096
2018-09-24 15:00:00-04:00,89506.847
2018-09-24 16:00:00-04:00,89488.263
2018-09-24 17:00:00-04:00,89932.099
2018-09-24 18:00:00-04:00,90456.119
2018-09-24 19:00:00-04:00,92079.375
2018-09-24 20:00:00-04:00,90929.237
2018-09-24 21:00:00-04:00,87031.782
2018-09-24 22:00:00-04:00,81436.127
2018-09-24 23:00:00-04:00,75964.28
2018-09-25 00:00:00-04:00,71633.581
2018-09-25 01:00:00-04:00,69019.402
2018-09-25 02:00:00-04:00,67646.206
2018-09-25 03:00:00-04:00,66855.512
2018-09-25 04:00:00-04:00,68025.765
2018-09-25 05:00:00-04:00,72142.607
2018-09-25 06:00:00-04:00,80249.379
2018-09-25 07:00:00-04:00,86003.314
2018-09-25 08:00:00-04:00,88440.083
2018-09-25 09:00:00-04:00,90564.197
2018-09-25 10:00:00-04:00,93132.545
2018-09-25 11:00:00-04:00,95252.158
2018-09-25 12:00:00-04:00,97160.364
2018-09-25 13:00:00-04:00,99002.839
2018-09-25 14:00:00-04:00,99847.023
2018-09-25 15:00:00-04:00,100783.166
2018-09-25 16:00:00-04:00,101719.8
2018-09-25 17:00:00-04:00,102219.129
2018-09-25 18:00:00-04:00,101405.977
2018-09-25 19:00:00-04:00,101951.845
2018-09-25 20:00:00-04:00,100405.395
2018-09-25 21:00:00-04:00,95731.205
2018-09-25 22:00:00-04:00,89205.359
2018-09-25 23:00:00-04:00,82698.26
2018-09-26 00:00:00-04:00,77509.986
2018-09-26 01:00:00-04:00,74011.749
2018-09-26 02:00:00-04:00,71956.265
2018-09-26 03:00:00-04:00,71218.761
2018-09-26 04:00:00-04:00,72006.371
2018-09-26 05:00:00-04:00,76239.766
2018-09-26 06:00:00-04:00,84233.49
2018-09-26 07:00:00-04:00,89426.744
2018-09-26 08:00:00-04:00,91464.988
2018-09-26 09:00:00-04:00,93839.411
2018-09-26 10:00:00-04:00,96725.683
2018-09-26 11:00:00-04:00,99401.914
2018-09-26 12:00:00-04:00,101911.845
2018-09-26 13:00:00-04:00,104405.272
2018-09-26 14:00:00-04:00,106081.457
2018-09-26 15:00:00-04:00,107313.237
2018-09-26 16:00:00-04:00,108101.346
2018-09-26 17:00:00-04:00,107168.775
2018-09-26 18:00:00-04:00,105053.937
2018-09-26 19:00:00-04:00,103992.175
2018-09-26 20:00:00-04:00,101481.245
2018-09-26 21:00:00-04:00,95810.308
2018-09-26 22:00:00-04:00,88363.021
2018-09-26 23:00:00-04:00,81413.983
2018-09-27 00:00:00-04:00,75695.502
2018-09-27 01:00:00-04:00,71764.188
2018-09-27 02:00:00-04:00,69272.517
2018-09-27 03:00:00-04:00,67770.01
2018-09-27 04:00:00-04:00,68190.158
2018-09-27 05:00:00-04:00,71772.753
2018-09-27 06:00:00-04:00,78870.073
2018-09-27 07:00:00-04:00,83226.043
2018-09-27 08:00:00-04:00,84454.578
2018-09-27 09:00:00-04:00,85443.434
2018-09-27 10:00:00-04:00,86327.393
2018-09-27 11:00:00-04:00,87141.938
2018-09-27 12:00:00-04:00,87844.523
2018-09-27 13:00:00-04:00,88595.257
2018-09-27 14:00:00-04:00,88395.814
2018-09-27 15:00:00-04:00,87910.547
2018-09-27 16:00:00-04:00,88002.705
2018-09-27 17:00:00-04:00,88042.391
2018-09-27 18:00:00-04:00,88135.321
2018-09-27 19:00:00-04:00,89627.516
2018-09-27 20:00:00-04:00,88722.395
2018-09-27 21:00:00-04:00,84688.232
2018-09-27 22:00:00-04:00,79380.593
2018-09-27 23:00:00-04:00,73996.336
2018-09-28 00:00:00-04:00,69562.103
2018-09-28 01:00:00-04:00,67105.646
2018-09-28 02:00:00-04:00,65503.42
2018-09-28 03:00:00-04:00,64973.541
2018-09-28 04:00:00-04:00,65935.855
2018-09-28 05:00:00-04:00,69762.665
2018-09-28 06:00:00-04:00,76956.351
2018-09-28 07:00:00-04:00,81433.729
2018-09-28 08:00:00-04:00,83015.225
2018-09-28 09:00:00-04:00,84311.969
2018-09-28 10:00:00-04:00,85691.307
2018-09-28 11:00:00-04:00,86260.444
2018-09-28 12:00:00-04:00,86525.696
2018-09-28 13:00:00-04:00,87257.117
2018-09-28 14:00:00-04:00,87755.038
2018-09-28 15:00:00-04:00,88002.206
2018-09-28 16:00:00-04:00,88340.367
2018-09-28 17:00:00-04:00,88086.014
2018-09-28 18:00:00-04:00,86427.319
2018-09-28 19:00:00-04:00,86663.158
2018-09-28 20:00:00-04:00,85256.065
2018-09-28 21:00:00-04:00,81777.881
2018-09-28 22:00:00-04:00,77109.453
2018-09-28 23:00:00-04:00,71807.627
2018-09-29 00:00:00-04:00,67458.152
2018-09-29 01:00:00-04:00,64475.922
2018-09-29 02:00:00-04:00,62603.214
2018-09-29 03:00:00-04:00,61446.602
2018-09-29 04:00:00-04:00,61419.68
2018-09-29 05:00:00-04:00,62644.775
2018-09-29 06:00:00-04:00,65199.909
2018-09-29 07:00:00-04:00,67865.336
2018-09-29 08:00:00-04:00,71071.441
2018-09-29 09:00:00-04:00,73889.856
2018-09-29 10:00:00-04:00,75777.686
2018-09-29 11:00:00-04:00,77035.407
2018-09-29 12:00:00-04:00,77943.617
2018-09-29 13:00:00-04:00,78745.248
2018-09-29 14:00:00-04:00,79765.122
2018-09-29 15:00:00-04:00,80810.1
2018-09-29 16:00:00-04:00,81698.725
2018-09-29 17:00:00-04:00,82031.942
2018-09-29 18:00:00-04:00,81157.663
2018-09-29 19:00:00-04:00,82035.997
2018-09-29 20:00:00-04:00,80755.999
2018-09-29 21:00:00-04:00,77754.275
2018-09-29 22:00:00-04:00,73694.048
2018-09-29 23:00:00-04:00,69317.38
2018-09-30 00:00:00-04:00,65311.478
2018-09-30 01:00:00-04:00,62410.694
2018-09-30 02:00:00-04:00,60428.477
2018-09-30 03:00:00-04:00,59518.579
2018-09-30 04:00:00-04:00,59161.424
2018-09-30 05:00:00-04:00,59858.57
2018-09-30 06:00:00-04:00,61458.071
2018-09-30 07:00:00-04:00,63356.369
2018-09-30 08:00:00-04:00,66289.297
2018-09-30 09:00:00-04:00,69177.364
2018-09-30 10:00:00-04:00,71288.843
2018-09-30 11:00:00-04:00,73298.892
2018-09-30 12:00:00-04:00,75532.234
2018-09-30 13:00:00-04:00,77392.276
2018-09-30 14:00:00-04:00,79258.344
2018-09-30 15:00:00-04:00,81038.061
2018-09-30 16:00:00-04:00,83357.665
2018-09-30 17:00:00-04:00,84952.136
2018-09-30 18:00:00-04:00,85188.273
2018-09-30 19:00:00-04:00,87044.562
2018-09-30 20:00:00-04:00,86182.808
2018-09-30 21:00:00-04:00,81959.053
2018-09-30 22:00:00-04:00,76752.117
2018-09-30 23:00:00-04:00,71586.082
2019-06-01 00:00:00-04:00,75786.442
2019-06-01 01:00:00-04:00,71257.599
2019-06-01 02:00:00-04:00,68252.54
2019-06-01 03:00:00-04:00,66298.675
2019-06-01 04:00:00-04:00,65508.045
2019-06-01 05:00:00-04:00,66349.051
2019-06-01 06:00:00-04:00,67091.202
2019-06-01 07:00:00-04:00,70261.996
2019-06-01 08:00:00-04:00,74715.844
2019-06-01 09:00:00-04:00,79150.458
2019-06-01 10:00:00-04:00,83132.175
2019-06-01 11:00:00-04:00,87014.332
2019-06-01 12:00:00-04:00,90480.19
2019-06-01 13:00:00-04:00,93413.859
2019-06-01 14:00:00-04:00,96156.577
2019-06-01 15:00:00-04:00,98707.482
2019-06-01 16:00:00-04:00,100500.096
2019-06-01 17:00:00-04:00,100876.949
2019-06-01 18:00:00-04:00,98853.543
2019-06-01 19:00:00-04:00,94952.377
2019-06-01 20:00:00-04:00,92344.414
2019-06-01 21:00:00-04:00,89720.71
2019-06-01 22:00:00-04:00,84411.171
2019-06-01 23:00:00-04:00,78166.769
2019-06-02 00:00:00-04:00,72420.323
2019-06-02 01:00:00-04:00,68260.176
2019-06-02 02:00:00-04:00,65330.638
2019-06-02 03:00:00-04:00,63790.182
2019-06-02 04:00:00-04:00,62802.311
2019-06-02 05:00:00-04:00,62657.707
2019-06-02 06:00:00-04:00,62622.394
2019-06-02 07:00:00-04:00,65342.315
2019-06-02 08:00:00-04:00,70251.166
2019-06-02 09:00:00-04:00,75220.119
2019-06-02 10:00:00-04:00,79575.964
2019-06-02 11:00:00-04:00,83754.993
2019-06-02 12:00:00-04:00,87192.836
2019-06-02 13:00:00-04:00,89863.026
2019-06-02 14:00:00-04:00,92012.785
2019-06-02 15:00:00-04:00,93589.363
2019-06-02 16:00:00-04:00,94966.816
2019-06-02 17:00:00-04:00,95193.583
2019-06-02 18:00:00-04:00,93973.784
2019-06-02 19:00:00-04:00,91185.869
2019-06-02 20:00:00-04:00,88931.068
2019-06-02 21:00:00-04:00,87075.137
2019-06-02 22:00:00-04:00,81524.708
2019-06-02 23:00:00-04:00,75119.815
2019-06-03 00:00:00-04:00,69428.445
2019-06-03 01:00:00-04:00,66165.314
2019-06-03 02:00:00-04:00,64146.032
2019-06-03 03:00:00-04:00,63185.517
2019-06-03 04:00:00-04:00,63793.374
2019-06-03 05:00:00-04:00,67089.303
2019-06-03 06:00:00-04:00,72294.886
2019-06-03 07:00:00-04:00,77497.056
2019-06-03 08:00:00-04:00,80478.645
2019-06-03 09:00:00-04:00,82537.667
2019-06-03 10:00:00-04:00,84396.934
2019-06-03 11:00:00-04:00,85731.928
2019-06-03 12:00:00-04:00,86530.987
2019-06-03 13:00:00-04:00,87414.872
2019-06-03 14:00:00-04:00,88169.5
2019-06-03 15:00:00-04:00,89086.176
2019-06-03 16:00:00-04:00,90314.104
2019-06-03 17:00:00-04:00,91090.766
2019-06-03 18:00:00-04:00,90370.994
2019-06-03 19:00:00-04:00,88328.788
2019-06-03 20:00:00-04:00,86687.892
2019-06-03 21:00:00-04:00,85000.048
2019-06-03 22:00:00-04:00,79166.115
2019-06-03 23:00:00-04:00,72639.031
2019-06-04 00:00:00-04:00,67901.639
2019-06-04 01:00:00-04:00,64812.277
2019-06-04 02:00:00-04:00,63069.602
2019-06-04 03:00:00-04:00,62422.093
2019-06-04 04:00:00-04:00,63411.972
2019-06-04 05:00:00-04:00,66708.929
2019-06-04 06:00:00-04:00,71897.175
2019-06-04 07:00:00-04:00,76760.212
2019-06-04 08:00:00-04:00,79640.042
2019-06-04 09:00:00-04:00,81295.235
2019-06-04 10:00:00-04:00,82922.508
2019-06-04 11:00:00-04:00,84138.212
2019-06-04 12:00:00-04:00,85312.785
2019-06-04 13:00:00-04:00,87151.085
2019-06-04 14:00:00-04:00,88580.208
2019-06-04 15:00:00-04:00,90741.442
2019-06-04 16:00:00-04:00,92947.815
2019-06-04 17:00:00-04:00,94352.016
2019-06-04 18:00:00-04:00,94142.572
2019-06-04 19:00:00-04:00,92470.057
2019-06-04 20:00:00-04:00,91448.563
2019-06-04 21:00:00-04:00,90060.479
2019-06-04 22:00:00-04:00,84493.537
2019-06-04 23:00:00-04:00,77713.109
2019-06-05 00:00:00-04:00,72519.986
2019-06-05 01:00:00-04:00,69004.914
2019-06-05 02:00:00-04:00,67082.938
2019-06-05 03:00:00-04:00,66147.028
2019-06-05 04:00:00-04:00,66849.691
2019-06-05 05:00:00-04:00,70074.238
2019-06-05 06:00:00-04:00,75808.354
2019-06-05 07:00:00-04:00,81452.998
2019-06-05 08:00:00-04:00,85293.99
2019-06-05 09:00:00-04:00,88606.975
2019-06-05 10:00:00-04:00,92055.442
2019-06-05 11:00:00-04:00,95275.906
2019-06-05 12:00:00-04:00,98398.937
2019-06-05 13:00:00-04:00,101873.5
2019-06-05 14:00:00-04:00,104384.624
2019-06-05 15:00:00-04:00,106224.404
2019-06-05 16:00:00-04:00,107604.979
2019-06-05 17:00:00-04:00,107808.246
2019-06-05 18:00:00-04:00,106479.83
2019-06-05 19:00:00-04:00,103925.321
2019-06-05 20:00:00-04:00,102211.168
2019-06-05 21:00:00-04:00,99781.061
2019-06-05 22:00:00-04:00,93429.32
2019-06-05 23:00:00-04:00,85844.425
2019-06-06 00:00:00-04:00,79734.612
2019-06-06 01:00:00-04:00,75438.414
2019-06-06 02:00:00-04:00,72606.838
2019-06-06 03:00:00-04:00,71326.61
2019-06-06 04:00:00-04:00,71714.658
2019-06-06 05:00:00-04:00,74859.706
2019-06-06 06:00:00-04:00,80325.624
2019-06-06 07:00:00-04:00,86456.846
2019-06-06 08:00:00-04:00,91231.377
2019-06-06 09:00:00-04:00,95471.639
2019-06-06 10:00:00-04:00,99764.332
2019-06-06 11:00:00-04:00,103552.8
2019-06-06 12:00:00-04:00,106940.537
2019-06-06 13:00:00-04:00,110043.165
2019-06-06 14:00:00-04:00,112090.546
2019-06-06 15:00:00-04:00,113995.41
2019-06-06 16:00:00-04:00,116161.549
2019-06-06 17:00:00-04:00,116455.042
2019-06-06 18:00:00-04:00,114453.797
2019-06-06 19:00:00-04:00,110676.252
2019-06-06 20:00:00-04:00,107019.859
2019-06-06 21:00:00-04:00,103752.251
2019-06-06 22:00:00-04:00,96418.839
2019-06-06 23:00:00-04:00,87859.006
2019-06-07 00:00:00-04:00,80644.417
2019-06-07 01:00:00-04:00,75903.9
2019-06-07 02:00:00-04:00,72871.379
2019-06-07 03:00:00-04:00,71401.011
2019-06-07 04:00:00-04:00,71239.8
2019-06-07 05:00:00-04:00,73781.971
2019-06-07 06:00:00-04:00,78772.888
2019-06-07 07:00:00-04:00,84428.529
2019-06-07 08:00:00-04:00,88360.312
2019-06-07 09:00:00-04:00,91727.891
2019-06-07 10:00:00-04:00,95114.448
2019-06-07 11:00:00-04:00,97982.613
2019-06-07 12:00:00-04:00,100054.136
2019-06-07 13:00:00-04:00,102245.357
2019-06-07 14:00:00-04:00,103583.556
2019-06-07 15:00:00-04:00,104011.159
2019-06-07 16:00:00-04:00,104447.099
2019-06-07 17:00:00-04:00,103607.375
2019-06-07 18:00:00-04:00,101030.651
2019-06-07 19:00:00-04:00,97716.384
2019-06-07 20:00:00-04:00,95402.729
2019-06-07 21:00:00-04:00,93265.154
2019-06-07 22:00:00-04:00,87956.936
2019-06-07 23:00:00-04:00,81212.692
2019-06-08 00:00:00-04:00,75183.983
2019-06-08 01:00:00-04:00,70837.961
2019-06-08 02:00:00-04:00,64230.972
2019-06-08 03:00:00-04:00,66283.536
2019-06-08 04:00:00-04:00,65706.168
2019-06-08 05:00:00-04:00,66202.497
2019-06-08 06:00:00-04:00,67183.524
2019-06-08 07:00:00-04:00,70820.187
2019-06-08 08:00:00-04:00,75819.762
2019-06-08 09:00:00-04:00,80406.84
2019-06-08 10:00:00-04:00,84161.468
2019-06-08 11:00:00-04:00,87083.954
2019-06-08 12:00:00-04:00,89184.278
2019-06-08 13:00:00-04:00,90816.172
2019-06-08 14:00:00-04:00,91864.531
2019-06-08 15:00:00-04:00,92905.144
2019-06-08 16:00:00-04:00,93954.124
2019-06-08 17:00:00-04:00,93930.684
2019-06-08 18:00:00-04:00,92247.655
2019-06-08 19:00:00-04:00,89452.913
2019-06-08 20:00:00-04:00,87494.091
2019-06-08 21:00:00-04:00,86445.315
2019-06-08 22:00:00-04:00,82242.312
2019-06-08 23:00:00-04:00,76788.536
2019-06-09 00:00:00-04:00,71586.458
2019-06-09 01:00:00-04:00,67819.919
2019-06-09 02:00:00-04:00,65385.09
2019-06-09 03:00:00-04:00,63724.092
2019-06-09 04:00:00-04:00,62982.738
2019-06-09 05:00:00-04:00,62884.452
2019-06-09 06:00:00-04:00,63351.292
2019-06-09 07:00:00-04:00,65873.862
2019-06-09 08:00:00-04:00,70235.863
2019-06-09 09:00:00-04:00,74782.566
2019-06-09 10:00:00-04:00,78399.164
2019-06-09 11:00:00-04:00,81542.522
2019-06-09 12:00:00-04:00,84170.238
2019-06-09 13:00:00-04:00,86116.181
2019-06-09 14:00:00-04:00,87562.767
2019-06-09 15:00:00-04:00,88877.685
2019-06-09 16:00:00-04:00,90429.481
2019-06-09 17:00:00-04:00,91483.613
2019-06-09 18:00:00-04:00,91100.776
2019-06-09 19:00:00-04:00,89906.016
2019-06-09 20:00:00-04:00,89248.073
2019-06-09 21:00:00-04:00,88220.851
2019-06-09 22:00:00-04:00,83737.531
2019-06-09 23:00:00-04:00,77819.197
2019-06-10 00:00:00-04:00,72756.281
2019-06-10 01:00:00-04:00,69414.445
2019-06-10 02:00:00-04:00,67426.152
2019-06-10 03:00:00-04:00,66652.779
2019-06-10 04:00:00-04:00,67564.78
2019-06-10 05:00:00-04:00,71195.239
2019-06-10 06:00:00-04:00,76958.317
2019-06-10 07:00:00-04:00,82629.241
2019-06-10 08:00:00-04:00,86557.44
2019-06-10 09:00:00-04:00,89359.227
2019-06-10 10:00:00-04:00,92134.76
2019-06-10 11:00:00-04:00,94539.042
2019-06-10 12:00:00-04:00,96280.002
2019-06-10 13:00:00-04:00,97665.814
2019-06-10 14:00:00-04:00,98411.35
2019-06-10 15:00:00-04:00,98537.155
2019-06-10 16:00:00-04:00,98778.6
2019-06-10 17:00:00-04:00,99042.368
2019-06-10 18:00:00-04:00,97777.683
2019-06-10 19:00:00-04:00,95810.812
2019-06-10 20:00:00-04:00,94025.783
2019-06-10 21:00:00-04:00,91935.894
2019-06-10 22:00:00-04:00,86393.751
2019-06-10 23:00:00-04:00,79708.004
2019-06-11 00:00:00-04:00,74307.363
2019-06-11 01:00:00-04:00,70697.336
2019-06-11 02:00:00-04:00,68538.421
2019-06-11 03:00:00-04:00,67265.676
2019-06-11 04:00:00-04:00,67700.675
2019-06-11 05:00:00-04:00,70752.887
2019-06-11 06:00:00-04:00,75324.898
2019-06-11 07:00:00-04:00,80321.645
2019-06-11 08:00:00-04:00,83301.047
2019-06-11 09:00:00-04:00,85159.598
2019-06-11 10:00:00-04:00,87087.427
2019-06-11 11:00:00-04:00,88582.319
2019-06-11 12:00:00-04:00,90456.184
2019-06-11 13:00:00-04:00,92493.645
2019-06-11 14:00:00-04:00,94577.195
2019-06-11 15:00:00-04:00,96498.585
2019-06-11 16:00:00-04:00,98716.037
2019-06-11 17:00:00-04:00,100064.264
2019-06-11 18:00:00-04:00,98962.847
2019-06-11 19:00:00-04:00,95915.238
2019-06-11 20:00:00-04:00,92992.024
2019-06-11 21:00:00-04:00,90880.913
2019-06-11 22:00:00-04:00,84747.928
2019-06-11 23:00:00-04:00,77586.739
2019-06-12 00:00:00-04:00,71438.064
2019-06-12 01:00:00-04:00,67787.989
2019-06-12 02:00:00-04:00,65708.994
2019-06-12 03:00:00-04:00,64524.224
2019-06-12 04:00:00-04:00,65056.946
2019-06-12 05:00:00-04:00,67846.582
2019-06-12 06:00:00-04:00,72462.198
2019-06-12 07:00:00-04:00,77720.471
2019-06-12 08:00:00-04:00,81096.634
2019-06-12 09:00:00-04:00,83679.714
2019-06-12 10:00:00-04:00,86037.24
2019-06-12 11:00:00-04:00,87957.467
2019-06-12 12:00:00-04:00,89559.395
2019-06-12 13:00:00-04:00,91510.4
2019-06-12 14:00:00-04:00,92951.059
2019-06-12 15:00:00-04:00,94138.795
2019-06-12 16:00:00-04:00,94913.766
2019-06-12 17:00:00-04:00,94873.258
2019-06-12 18:00:00-04:00,93079.253
2019-06-12 19:00:00-04:00,90838.932
2019-06-12 20:00:00-04:00,90032.149
2019-06-12 21:00:00-04:00,88694.515
2019-06-12 22:00:00-04:00,83316.606
2019-06-12 23:00:00-04:00,76799.694
2019-06-13 00:00:00-04:00,71889.412
2019-06-13 01:00:00-04:00,68613.394
2019-06-13 02:00:00-04:00,66563.301
2019-06-13 03:00:00-04:00,65742.722
2019-06-13 04:00:00-04:00,66623.197
2019-06-13 05:00:00-04:00,69886.671
2019-06-13 06:00:00-04:00,74912.918
2019-06-13 07:00:00-04:00,79623.131
2019-06-13 08:00:00-04:00,82638.911
