Issue_time,Forecast_time,RTO
2011-06-06 23:00:00-04:00,2011-06-07 12:00:00-04:00,120721.0
2011-06-06 23:00:00-04:00,2011-06-07 13:00:00-04:00,125558.0
2011-06-06 23:00:00-04:00,2011-06-07 14:00:00-04:00,129084.0
2011-06-06 23:00:00-04:00,2011-06-07 15:00:00-04:00,131716.0
2011-06-06 23:00:00-04:00,2011-06-07 16:00:00-04:00,133397.0
2011-06-06 23:00:00-04:00,2011-06-07 17:00:00-04:00,132549.0
2011-06-06 23:00:00-04:00,2011-06-07 18:00:00-04:00,128884.0
2011-06-06 23:00:00-04:00,2011-06-07 19:00:00-04:00,124155.0
2011-06-06 23:00:00-04:00,2011-06-07 20:00:00-04:00,120178.0
2011-06-06 23:00:00-04:00,2011-06-07 21:00:00-04:00,116705.0
2011-06-06 23:00:00-04:00,2011-06-07 22:00:00-04:00,107739.0
2011-06-06 23:00:00-04:00,2011-06-07 23:00:00-04:00,98006.0
2011-06-07 23:00:00-04:00,2011-06-08 00:00:00-04:00,90960.0
2011-06-07 23:00:00-04:00,2011-06-08 01:00:00-04:00,84756.0
2011-06-07 23:00:00-04:00,2011-06-08 02:00:00-04:00,80870.0
2011-06-07 23:00:00-04:00,2011-06-08 03:00:00-04:00,78442.0
2011-06-07 23:00:00-04:00,2011-06-08 04:00:00-04:00,78323.0
2011-06-07 23:00:00-04:00,2011-06-08 05:00:00-04:00,81170.0
2011-06-07 23:00:00-04:00,2011-06-08 06:00:00-04:00,87718.0
2011-06-07 23:00:00-04:00,2011-06-08 07:00:00-04:00,94997.0
2011-06-07 23:00:00-04:00,2011-06-08 08:00:00-04:00,101759.0
2011-06-07 23:00:00-04:00,2011-06-08 09:00:00-04:00,109004.0
2011-06-07 23:00:00-04:00,2011-06-08 10:00:00-04:00,116933.0
2011-06-07 23:00:00-04:00,2011-06-08 11:00:00-04:00,123706.0
2011-06-07 23:00:00-04:00,2011-06-08 12:00:00-04:00,129480.0
2011-06-07 23:00:00-04:00,2011-06-08 13:00:00-04:00,134192.0
2011-06-07 23:00:00-04:00,2011-06-08 14:00:00-04:00,138164.0
2011-06-07 23:00:00-04:00,2011-06-08 15:00:00-04:00,141093.0
2011-06-07 23:00:00-04:00,2011-06-08 16:00:00-04:00,142440.0
2011-06-07 23:00:00-04:00,2011-06-08 17:00:00-04:00,141639.0
2011-06-07 23:00:00-04:00,2011-06-08 18:00:00-04:00,137476.0
2011-06-07 23:00:00-04:00,2011-06-08 19:00:00-04:00,133102.0
2011-06-07 23:00:00-04:00,2011-06-08 20:00:00-04:00,129960.0
2011-06-07 23:00:00-04:00,2011-06-08 21:00:00-04:00,126137.0
2011-06-07 23:00:00-04:00,2011-06-08 22:00:00-04:00,116004.0
2011-06-07 23:00:00-04:00,2011-06-08 23:00:00-04:00,104622.0
2011-06-08 23:00:00-04:00,2011-06-09 00:00:00-04:00,97771.0
2011-06-08 23:00:00-04:00,2011-06-09 01:00:00-04:00,91287.0
2011-06-08 23:00:00-04:00,2011-06-09 02:00:00-04:00,86810.0
2011-06-08 23:00:00-04:00,2011-06-09 03:00:00-04:00,83849.0
2011-06-08 23:00:00-04:00,2011-06-09 04:00:00-04:00,83141.0
2011-06-08 23:00:00-04:00,2011-06-09 05:00:00-04:00,85785.0
2011-06-08 23:00:00-04:00,2011-06-09 06:00:00-04:00,91777.0
2011-06-08 23:00:00-04:00,2011-06-09 07:00:00-04:00,98780.0
2011-06-08 23:00:00-04:00,2011-06-09 08:00:00-04:00,105964.0
2011-06-08 23:00:00-04:00,2011-06-09 09:00:00-04:00,113437.0
2011-06-08 23:00:00-04:00,2011-06-09 10:00:00-04:00,119710.0
2011-06-08 23:00:00-04:00,2011-06-09 11:00:00-04:00,125261.0
2011-06-08 23:00:00-04:00,2011-06-09 12:00:00-04:00,129821.0
2011-06-08 23:00:00-04:00,2011-06-09 13:00:00-04:00,133440.0
2011-06-08 23:00:00-04:00,2011-06-09 14:00:00-04:00,135589.0
2011-06-08 23:00:00-04:00,2011-06-09 15:00:00-04:00,136540.0
2011-06-08 23:00:00-04:00,2011-06-09 16:00:00-04:00,136588.0
2011-06-08 23:00:00-04:00,2011-06-09 17:00:00-04:00,134858.0
2011-06-08 23:00:00-04:00,2011-06-09 18:00:00-04:00,131321.0
2011-06-08 23:00:00-04:00,2011-06-09 19:00:00-04:00,126969.0
2011-06-08 23:00:00-04:00,2011-06-09 20:00:00-04:00,124022.0
2011-06-08 23:00:00-04:00,2011-06-09 21:00:00-04:00,121137.0
2011-06-08 23:00:00-04:00,2011-06-09 22:00:00-04:00,111854.0
2011-06-08 23:00:00-04:00,2011-06-09 23:00:00-04:00,101576.0
2011-06-09 23:00:00-04:00,2011-06-10 00:00:00-04:00,89860.0
2011-06-09 23:00:00-04:00,2011-06-10 01:00:00-04:00,84566.0
2011-06-09 23:00:00-04:00,2011-06-10 02:00:00-04:00,80632.0
2011-06-09 23:00:00-04:00,2011-06-10 03:00:00-04:00,78588.0
2011-06-09 23:00:00-04:00,2011-06-10 04:00:00-04:00,78657.0
2011-06-09 23:00:00-04:00,2011-06-10 05:00:00-04:00,81150.0
2011-06-09 23:00:00-04:00,2011-06-10 06:00:00-04:00,86044.0
2011-06-09 23:00:00-04:00,2011-06-10 07:00:00-04:00,91659.0
2011-06-09 23:00:00-04:00,2011-06-10 08:00:00-04:00,98347.0
2011-06-09 23:00:00-04:00,2011-06-10 09:00:00-04:00,104243.0
2011-06-09 23:00:00-04:00,2011-06-10 10:00:00-04:00,110220.0
2011-06-09 23:00:00-04:00,2011-06-10 11:00:00-04:00,115062.0
2011-06-09 23:00:00-04:00,2011-06-10 12:00:00-04:00,118808.0
2011-06-09 23:00:00-04:00,2011-06-10 13:00:00-04:00,121815.0
2011-06-09 23:00:00-04:00,2011-06-10 14:00:00-04:00,124083.0
2011-06-09 23:00:00-04:00,2011-06-10 15:00:00-04:00,125528.0
2011-06-09 23:00:00-04:00,2011-06-10 16:00:00-04:00,126036.0
2011-06-09 23:00:00-04:00,2011-06-10 17:00:00-04:00,124485.0
2011-06-09 23:00:00-04:00,2011-06-10 18:00:00-04:00,120394.0
2011-06-09 23:00:00-04:00,2011-06-10 19:00:00-04:00,115307.0
2011-06-09 23:00:00-04:00,2011-06-10 20:00:00-04:00,112940.0
2011-06-09 23:00:00-04:00,2011-06-10 21:00:00-04:00,110026.0
2011-06-09 23:00:00-04:00,2011-06-10 22:00:00-04:00,102270.0
2011-06-09 23:00:00-04:00,2011-06-10 23:00:00-04:00,92546.0
2011-06-10 23:00:00-04:00,2011-06-11 00:00:00-04:00,85194.0
2011-06-10 23:00:00-04:00,2011-06-11 01:00:00-04:00,79636.0
2011-06-10 23:00:00-04:00,2011-06-11 02:00:00-04:00,75817.0
2011-06-10 23:00:00-04:00,2011-06-11 03:00:00-04:00,73235.0
2011-06-10 23:00:00-04:00,2011-06-11 04:00:00-04:00,71974.0
2011-06-10 23:00:00-04:00,2011-06-11 05:00:00-04:00,72139.0
2011-06-10 23:00:00-04:00,2011-06-11 06:00:00-04:00,73119.0
2011-06-10 23:00:00-04:00,2011-06-11 07:00:00-04:00,76273.0
2011-06-10 23:00:00-04:00,2011-06-11 08:00:00-04:00,82199.0
2011-06-10 23:00:00-04:00,2011-06-11 09:00:00-04:00,89024.0
2011-06-10 23:00:00-04:00,2011-06-11 10:00:00-04:00,94842.0
2011-06-10 23:00:00-04:00,2011-06-11 11:00:00-04:00,99130.0
2011-06-10 23:00:00-04:00,2011-06-11 12:00:00-04:00,102280.0
2011-06-10 23:00:00-04:00,2011-06-11 13:00:00-04:00,104414.0
2011-06-10 23:00:00-04:00,2011-06-11 14:00:00-04:00,105881.0
2011-06-10 23:00:00-04:00,2011-06-11 15:00:00-04:00,107264.0
2011-06-10 23:00:00-04:00,2011-06-11 16:00:00-04:00,107749.0
2011-06-10 23:00:00-04:00,2011-06-11 17:00:00-04:00,106962.0
2011-06-10 23:00:00-04:00,2011-06-11 18:00:00-04:00,104880.0
2011-06-10 23:00:00-04:00,2011-06-11 19:00:00-04:00,101848.0
2011-06-10 23:00:00-04:00,2011-06-11 20:00:00-04:00,100300.0
2011-06-10 23:00:00-04:00,2011-06-11 21:00:00-04:00,97714.0
2011-06-10 23:00:00-04:00,2011-06-11 22:00:00-04:00,91614.0
2011-06-10 23:00:00-04:00,2011-06-11 23:00:00-04:00,84929.0
2011-06-11 23:00:00-04:00,2011-06-12 00:00:00-04:00,77451.0
2011-06-11 23:00:00-04:00,2011-06-12 01:00:00-04:00,72748.0
2011-06-11 23:00:00-04:00,2011-06-12 02:00:00-04:00,69724.0
2011-06-11 23:00:00-04:00,2011-06-12 03:00:00-04:00,67707.0
2011-06-11 23:00:00-04:00,2011-06-12 04:00:00-04:00,66701.0
2011-06-11 23:00:00-04:00,2011-06-12 05:00:00-04:00,66626.0
2011-06-11 23:00:00-04:00,2011-06-12 06:00:00-04:00,66723.0
2011-06-11 23:00:00-04:00,2011-06-12 07:00:00-04:00,69506.0
2011-06-11 23:00:00-04:00,2011-06-12 08:00:00-04:00,74824.0
2011-06-11 23:00:00-04:00,2011-06-12 09:00:00-04:00,80162.0
2011-06-11 23:00:00-04:00,2011-06-12 10:00:00-04:00,84915.0
2011-06-11 23:00:00-04:00,2011-06-12 11:00:00-04:00,88688.0
2011-06-11 23:00:00-04:00,2011-06-12 12:00:00-04:00,91712.0
2011-06-11 23:00:00-04:00,2011-06-12 13:00:00-04:00,93491.0
2011-06-11 23:00:00-04:00,2011-06-12 14:00:00-04:00,94870.0
2011-06-11 23:00:00-04:00,2011-06-12 15:00:00-04:00,96110.0
2011-06-11 23:00:00-04:00,2011-06-12 16:00:00-04:00,96968.0
2011-06-11 23:00:00-04:00,2011-06-12 17:00:00-04:00,97195.0
2011-06-11 23:00:00-04:00,2011-06-12 18:00:00-04:00,95901.0
2011-06-11 23:00:00-04:00,2011-06-12 19:00:00-04:00,93814.0
2011-06-11 23:00:00-04:00,2011-06-12 20:00:00-04:00,93063.0
2011-06-11 23:00:00-04:00,2011-06-12 21:00:00-04:00,92789.0
2011-06-11 23:00:00-04:00,2011-06-12 22:00:00-04:00,87810.0
2011-06-11 23:00:00-04:00,2011-06-12 23:00:00-04:00,81212.0
2011-06-12 23:00:00-04:00,2011-06-13 00:00:00-04:00,74665.0
2011-06-12 23:00:00-04:00,2011-06-13 01:00:00-04:00,70592.0
2011-06-12 23:00:00-04:00,2011-06-13 02:00:00-04:00,68043.0
2011-06-12 23:00:00-04:00,2011-06-13 03:00:00-04:00,66747.0
2011-06-12 23:00:00-04:00,2011-06-13 04:00:00-04:00,67221.0
2011-06-12 23:00:00-04:00,2011-06-13 05:00:00-04:00,70356.0
2011-06-12 23:00:00-04:00,2011-06-13 06:00:00-04:00,75720.0
2011-06-12 23:00:00-04:00,2011-06-13 07:00:00-04:00,82067.0
2011-06-12 23:00:00-04:00,2011-06-13 08:00:00-04:00,87342.0
2011-06-12 23:00:00-04:00,2011-06-13 09:00:00-04:00,91753.0
2011-06-12 23:00:00-04:00,2011-06-13 10:00:00-04:00,95492.0
2011-06-12 23:00:00-04:00,2011-06-13 11:00:00-04:00,98333.0
2011-06-12 23:00:00-04:00,2011-06-13 12:00:00-04:00,100342.0
2011-06-12 23:00:00-04:00,2011-06-13 13:00:00-04:00,102153.0
2011-06-12 23:00:00-04:00,2011-06-13 14:00:00-04:00,103268.0
2011-06-12 23:00:00-04:00,2011-06-13 15:00:00-04:00,104114.0
2011-06-12 23:00:00-04:00,2011-06-13 16:00:00-04:00,104476.0
2011-06-12 23:00:00-04:00,2011-06-13 17:00:00-04:00,103780.0
2011-06-12 23:00:00-04:00,2011-06-13 18:00:00-04:00,101679.0
2011-06-12 23:00:00-04:00,2011-06-13 19:00:00-04:00,98607.0
2011-06-12 23:00:00-04:00,2011-06-13 20:00:00-04:00,96707.0
2011-06-12 23:00:00-04:00,2011-06-13 21:00:00-04:00,95403.0
2011-06-12 23:00:00-04:00,2011-06-13 22:00:00-04:00,88674.0
2011-06-12 23:00:00-04:00,2011-06-13 23:00:00-04:00,80429.0
2011-06-13 23:00:00-04:00,2011-06-14 00:00:00-04:00,72876.0
2011-06-13 23:00:00-04:00,2011-06-14 01:00:00-04:00,68684.0
2011-06-13 23:00:00-04:00,2011-06-14 02:00:00-04:00,66186.0
2011-06-13 23:00:00-04:00,2011-06-14 03:00:00-04:00,64961.0
2011-06-13 23:00:00-04:00,2011-06-14 04:00:00-04:00,65363.0
2011-06-13 23:00:00-04:00,2011-06-14 05:00:00-04:00,68513.0
2011-06-13 23:00:00-04:00,2011-06-14 06:00:00-04:00,74148.0
2011-06-13 23:00:00-04:00,2011-06-14 07:00:00-04:00,80604.0
2011-06-13 23:00:00-04:00,2011-06-14 08:00:00-04:00,85317.0
2011-06-13 23:00:00-04:00,2011-06-14 09:00:00-04:00,88915.0
2011-06-13 23:00:00-04:00,2011-06-14 10:00:00-04:00,92114.0
2011-06-13 23:00:00-04:00,2011-06-14 11:00:00-04:00,94416.0
2011-06-13 23:00:00-04:00,2011-06-14 12:00:00-04:00,96064.0
2011-06-13 23:00:00-04:00,2011-06-14 13:00:00-04:00,97612.0
2011-06-13 23:00:00-04:00,2011-06-14 14:00:00-04:00,98588.0
2011-06-13 23:00:00-04:00,2011-06-14 15:00:00-04:00,99043.0
2011-06-13 23:00:00-04:00,2011-06-14 16:00:00-04:00,99431.0
2011-06-13 23:00:00-04:00,2011-06-14 17:00:00-04:00,98905.0
2011-06-13 23:00:00-04:00,2011-06-14 18:00:00-04:00,97082.0
2011-06-13 23:00:00-04:00,2011-06-14 19:00:00-04:00,94384.0
2011-06-13 23:00:00-04:00,2011-06-14 20:00:00-04:00,92789.0
2011-06-13 23:00:00-04:00,2011-06-14 21:00:00-04:00,92048.0
2011-06-13 23:00:00-04:00,2011-06-14 22:00:00-04:00,86100.0
2011-06-13 23:00:00-04:00,2011-06-14 23:00:00-04:00,78349.0
2011-06-14 23:00:00-04:00,2011-06-15 00:00:00-04:00,70421.0
2011-06-14 23:00:00-04:00,2011-06-15 01:00:00-04:00,66686.0
2011-06-14 23:00:00-04:00,2011-06-15 02:00:00-04:00,64495.0
2011-06-14 23:00:00-04:00,2011-06-15 03:00:00-04:00,63332.0
2011-06-14 23:00:00-04:00,2011-06-15 04:00:00-04:00,64136.0
2011-06-14 23:00:00-04:00,2011-06-15 05:00:00-04:00,67622.0
2011-06-14 23:00:00-04:00,2011-06-15 06:00:00-04:00,73725.0
2011-06-14 23:00:00-04:00,2011-06-15 07:00:00-04:00,79923.0
2011-06-14 23:00:00-04:00,2011-06-15 08:00:00-04:00,84117.0
2011-06-14 23:00:00-04:00,2011-06-15 09:00:00-04:00,86986.0
2011-06-14 23:00:00-04:00,2011-06-15 10:00:00-04:00,89774.0
2011-06-14 23:00:00-04:00,2011-06-15 11:00:00-04:00,91728.0
2011-06-14 23:00:00-04:00,2011-06-15 12:00:00-04:00,93157.0
2011-06-14 23:00:00-04:00,2011-06-15 13:00:00-04:00,94787.0
2011-06-14 23:00:00-04:00,2011-06-15 14:00:00-04:00,95939.0
2011-06-14 23:00:00-04:00,2011-06-15 15:00:00-04:00,96772.0
2011-06-14 23:00:00-04:00,2011-06-15 16:00:00-04:00,97682.0
2011-06-14 23:00:00-04:00,2011-06-15 17:00:00-04:00,97452.0
2011-06-14 23:00:00-04:00,2011-06-15 18:00:00-04:00,95732.0
2011-06-14 23:00:00-04:00,2011-06-15 19:00:00-04:00,93445.0
2011-06-14 23:00:00-04:00,2011-06-15 20:00:00-04:00,93036.0
2011-06-14 23:00:00-04:00,2011-06-15 21:00:00-04:00,92406.0
